Column 1	VIAF-ID-Per	VIAF-ID-names	org	Column 3	Column 4	VIAF-ID-Cor	Column 5
Harzig, Christiane.	39629069	39629069	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harzig,%20Christiane.	http://example.org/1356493#Agent700-29		
Hoerder, Dirk, 1943-....	27077762	27077762	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoerder,%20Dirk.	http://example.org/1356493#Agent700-30		
Hoerder, Dirk, 1943-....	27077762	142438775	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Migration%20Project.	http://example.org/1356493#Agent710-31	142438775	
Hoerder, Dirk, 1943-....	27077762	143615745	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Newspaper%20Preservation%20Project.	http://example.org/1356493#Agent710-32	143615745	
McCloskey, Deirdre N.	41854197	41854197	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McCloskey,%20Deirdre%20N.	http://example.org/1335204#Agent100-14		
Corley-Smith, Peter, 1923-	8831252	8831252	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Corley-Smith,%20Peter,%201923-	http://example.org/1335386#Agent100-13		
British Columbia Provincial Museum		151927875	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Columbia%20Provincial%20Museumhttp://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Columbia%20Provincial%20Museum	151927875	http://example.org/1335386#Agent610-23
Knowlton, Rennie	1455450	1455450	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Knowlton,%20Rennie.	http://example.org/1335386#Agent700-24		
Glissant, Édouard, 1928-2011	54148277	54148277	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Glissant,%20Édouard,%201928-2011.	http://example.org/1362284#Agent100-14		
Callen, Herbert B.	64066844	64066844	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Callen,%20Herbert%20B.	http://example.org/1399696#Agent100-12		
Sillanpaa, Len.			Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sillanpaa,%20Len.	http://example.org/1409929#Agent100-11		
Northern Affairs Program (Canada). Office of the Northern Research and Science Advisor.		158205507	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northern%20Affairs%20Program%20(Canada).%20Office%20of%20the%20Northern%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20and%20Science%20Advisor.	http://example.org/1409929#Agent710-21	158205507	
Pallottino, Massimo, 1909-1995	44303365	44303365	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pallottino,%20Massimo.	http://example.org/1369676#Agent700-17	127399068	
Pandolfini Angeletti, Maristella	44294042	44294042	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pandolfini%20Angeletti,%20Maristella.	http://example.org/1369676#Agent700-18		
Danielsson, Olof August, 1852-1933	39372009	143780030	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Istituto%20di%20studi%20etruschi%20ed%20italici.	http://example.org/1369676#Agent710-19	143780030	
Melnyk, George.	79126936	79126936	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Melnyk,%20George.	http://example.org/1375836#Agent100-18		
Elman, Natalie Madorsky	75155598	75155598	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Elman,%20Natalie%20Madorsky.	http://example.org/1339762#Agent100-12		
Center for Applied Research in Education.		147151684	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Center%20for%20Applied%20Research%20in%20Education.	http://example.org/1339762#Agent710-25	147151684	
Watt, James C.Y.	44394922	44394922	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Watt,%20James%20C.%20Y.	http://example.org/1403186#Agent100-12		
China House Gallery.		131201529	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22China%20House%20Gallery.	http://example.org/1403186#Agent710-24	131201529	
Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle, Denmark)		312820443	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Workshop%20on%20the%20Teaching%20of%20Science%20and%20Technology%20in%20an %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Interdisciplinary%20Context%20(1985%20:%20Kollekolle,%20Denmark)	http://example.org/1355247#Agent111-14	312820443	
Thulstrup, Erik Waaben, 1941-	225616080	225616080	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thulstrup,%20Erik%20Waaben,%201941-	http://example.org/1355247#Agent700-26		
Nordic Center of the International Network on Chemical Education.		154842369	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Center%20of%20the%20International%20Network%20on%20Chemical %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Education.	http://example.org/1355247#Agent710-27	154842369	
Danmarks lærerhøjskole. Kemisk institut.		153676463	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Danmarks%20lærerhøjskole.%20Kemisk%20institut.	http://example.org/1355247#Agent710-28	153676463	
Delors, Jacques, 1925-....	73852319	73852319	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Delors,%20Jacques.	http://example.org/1353990#Agent100-10	136068463	
Laidler, David E. W., 1938-	108918401	213728962	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commission%20of%20the%20European%20Communities.http://www.loc.gov/mads/rdf/v1#CorporateName	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commission%20of%20the%20European%20Communities.	213728962	http://example.org/1353990#Agent610-19
Hallstein, Walter, 1901-1982.	108819836	207634635	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22European%20Economic%20Community.http://www.loc.gov/mads/rdf/v1#CorporateName	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22European%20Economic%20Community.	207634635	http://example.org/1353990#Agent610-20
Matthews, Rupert	107109186	173022063	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22European%20Parliament.	http://example.org/1353990#Agent710-22	173022063	
Buckner, Phillip A. (Phillip Alfred), 1942-	57764499	57764499	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Buckner,%20Phillip%20A.%20(Phillip%20Alfred),%201942-	http://example.org/1344527#Agent100-19		
International Law Symposium (1984 : Cambridge, England)		124404038	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Law%20Symposium%20(1984%20:%20Cambridge, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20England)	http://example.org/1359670#Agent111-13	124404038	
Breitman, George	21569676	21569676	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Beverly%20A.	http://example.org/1359670#Agent700-27		
Kostine, Sergueï.	84402511	84402511	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ward,%20Christian%20S.	http://example.org/1359670#Agent700-28		
Columbia Law School Alumni Association.		122974374	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Alumni%20Association.	http://example.org/1359670#Agent710-29	122974374	
Columbia Law School Association of the United Kingdom.		124157414	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Association%20of%20the%20United%20Kingdom.	http://example.org/1359670#Agent710-30	124157414	
Galerie Dresdnere.		133572707	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galerie%20Dresdnere.	http://example.org/1405672#Agent110-9	133572707	
Dickson, Jennifer	53191831	53191831	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dickson,%20Jenniferhttp://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Dickson,%20Jennifer		http://example.org/1405672#Agent600-18
Klinger, Julius, 1876-1942?	37191605	37191605	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Klinger,%20Julius.	http://example.org/1406755#Agent100-13	124031011	
Grahn, Judy, 1940-....	108422923	108422923	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grahn,%20Judy,%201940-	http://example.org/1296705#Agent100-13		
Barkhaus, Robert S.	6426976	6426976	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Barkhaus,%20Robert%20S.	http://example.org/1370298#Agent700-21		
Wallach, Joelle	28582274	28582274	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wallach,%20Joelle.	http://example.org/1345390#Agent100-10		
García Lorca, Federico, 1898-1936.	34456883	34456883	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22García%20Lorca,%20Federico,%201898-1936http://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22García%20Lorca,%20Federico,%201898-1936	158973842	http://example.org/1345390#Agent600-23
Machado, Antonio, 1875-1939	7385547	7385547	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Machado,%20Antonio,%201875-1939http://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Machado,%20Antonio,%201875-1939		http://example.org/1345390#Agent600-24
Pérez Trevisan, Graciela	51346665	51346665	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pérez%20Trevisan,%20Gracielahttp://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Pérez%20Trevisan,%20Graciela		http://example.org/1345390#Agent600-25
García Lorca, Federico, 1898-1936.	34456883	34456883	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22García%20Lorca,%20Federico,%201898-1936.	http://example.org/1345390#Agent700-28	158973842	
Machado, Antonio, 1875-1939	7385547	7385547	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Machado,%20Antonio,%201875-1939.	http://example.org/1345390#Agent700-29		
Pérez Trevisan, Graciela	51346665	51346665	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pérez%20Trevisan,%20Graciela.	http://example.org/1345390#Agent700-30		
American Composers Alliance.		136882922	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22American%20Composers%20Alliance.	http://example.org/1345390#Agent710-31	136882922	
Laster, Janet F.	110832021	110832021	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Laster,%20Janet%20F.	http://example.org/1001985#Agent100-9		
National Center for Research in Vocational Education (U.S.)		123889238	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Center%20for%20Research%20in%20Vocational%20Education %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20(U.S.)	http://example.org/1001985#Agent710-23	123889238	
Bhasin, Kamla, 1946-....	60490771	60490771	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bhasin,%20Kamla,%201946-	http://example.org/1375144#Agent100-14		
Boyd-Orr, John Boyd Orr, Baron, 1880-1971	69059683	131378718	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Food%20and%20Agriculture%20Organization%20of%20the%20United %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Nations.	http://example.org/1375144#Agent710-24	131378718	
Freedom from Hunger Campaign.		148892494	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Freedom%20from%20Hunger%20Campaign.	http://example.org/1375144#Agent710-25	148892494	
Karlan, Dean S.	62685009	161994602	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Action%20for%20Development.	http://example.org/1375144#Agent710-26	161994602	
Sydenham, P. H.	49308183	49308183	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sydenham,%20P.%20H.	http://example.org/1001983#Agent100-12		
Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie.		123958106	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Ecole%20polytechnique%20(France).%20Centre%20de%20recherche%20sur %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20l'épistémologie%20et%20l'autonomie.	http://example.org/1386350#Agent710-19	123958106	
Ellis, Steven G., 1950-....	108411876	108411876	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ellis,%20Steven%20G.,%201950-	http://example.org/1398100#Agent100-16		
Lœillet, John, 1680-1730	69194312	69194312	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sammartini,%20Giuseppe,%201695-1750.	http://example.org/1345043#Agent100-12		
Boyce, William, 1711-1779.	59348653	59348653	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Boyce,%20William,%201711-1779.	http://example.org/1345044#Agent100-11		
Bartlett, Clifford	5354705	5354705	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bartlett,%20Clifford.	http://example.org/1345044#Agent700-27	149993617	
Radics, Katalin.	57958132	57958132	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Radics,%20Katalin.	http://example.org/1375986#Agent100-9		
Moser, Hugo, 1909-1989	46843353	46843353	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moser,%20Hugo,%201909-1989.	http://example.org/1388313#Agent700-23		
Besch, Werner	85066703	85066703	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Besch,%20Werner.	http://example.org/1388313#Agent700-24	208677141	
Hoffmann, E.T.A. (Ernst Theodor Amadeus), 1776-1822	29535422	29535422	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Steinecke,%20Hartmut.	http://example.org/1388313#Agent700-25	126977911	
Immermann, Karl Leberecht, 1796-1840.	27630	27630	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wiese,%20Benno%20von,%201903-1987.	http://example.org/1388313#Agent700-26		
Čanović, Zoran	41685776	41685776	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Čanović,%20Zoran.	http://example.org/1342951#Agent100-10		
Petrović, Rastko, 1898-1949	4987296	4987296	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Petrović,%20Rastko,%201898-1949.http://www.loc.gov/mads/rdf/v1#Name	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Petrović,%20Rastko,%201898-1949.		http://example.org/1342951#Agent600-20
Kolb, Robert W., 1949-....	61646380	61646380	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kolb,%20Robert%20W.,%201949-	http://example.org/1313666#Agent100-13		
Poulet, Georges, 1902-1991	109203540	109203540	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Noguez,%20Dominique.	http://example.org/1385096#Agent100-13		
Friedländer, Michael, 1833-1910	75887987	75887987	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Friedländer,%20Michael.	http://example.org/1371344#Agent100-10		
Bedient, Patricia M.	45875106	45875106	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bedient,%20Patricia%20M.	http://example.org/1319465#Agent100-9		
McAlexander, James H.	50414783	157218934	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oregon%20State%20University.%20School%20of%20Business.	http://example.org/1319465#Agent710-19	157218934	
Poppe, Eberhard.	95532217	95532217	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Poppe,%20Eberhard.	http://example.org/1306329#Agent100-11		
