Column 1	id	Column 2	Column 3	Column 4	Column 1
Academy of St. Martin-in-the-Fields	149879067	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Handel,%20George%20Frideric,%201685-1759.	http://example.org/1324868#Agent100-12	Academy of St. Martin-in-the-Fields
Shaw, Watkins, 1911-1996.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Shaw,%20Watkins,%201911-1996.	http://example.org/1324868#Agent700-28	Shaw, Watkins, 1911-1996.
Bâ, Amadou Hampaté.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bâ,%20Amadou%20Hampaté.	http://example.org/1330416#Agent100-10	Bâ, Amadou Hampaté.
MacNaughton, Margot.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22MacNaughton,%20Margot.	http://example.org/1397323#Agent100-11	MacNaughton, Margot.
Muren, Marie.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Muren,%20Marie.	http://example.org/1397323#Agent700-24	Muren, Marie.
National Library of Canada.	128504716	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Library%20of%20Canada.	http://example.org/1397323#Agent710-25	National Library of Canada.
King, Kenneth, 1940-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22King,%20Kenneth,%201940-	http://example.org/1340470#Agent100-13	King, Kenneth, 1940-
Agi͡eev, M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Agi͡eev,%20M.	http://example.org/1313642#Agent100-13	Agi͡eev, M.
Cheney, E. W. (Elliott Ward), 1929-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cheney,%20E.%20W.%20(Elliott%20Ward),%201929-	http://example.org/1336904#Agent100-15	Cheney, E. W. (Elliott Ward), 1929-
Kincaid, David (David Ronald)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kincaid,%20David%20(David%20Ronald)	http://example.org/1336904#Agent700-28	Kincaid, David (David Ronald)
Field, Peggy-Anne.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Field,%20Peggy-Anne.	http://example.org/1368589#Agent100-14	Field, Peggy-Anne.
Morse, Janice M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Morse,%20Janice%20M.	http://example.org/1368589#Agent700-29	Morse, Janice M.
Back, S., 1937-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Back,%20S.,%201937-	http://example.org/1310573#Agent700-19	Back, S., 1937-
Rosendorfer, Herbert, 1934-2012.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rosendorfer,%20Herbert,%201934-2012.	http://example.org/1393042#Agent100-9	Rosendorfer, Herbert, 1934-2012.
Maugham, W. Somerset (William Somerset), 1874-1965.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Maugham,%20W.%20Somerset%20(William%20Somerset),%201874-1965.	http://example.org/1302800#Agent100-15	Maugham, W. Somerset (William Somerset), 1874-1965.
Harrington, Marie.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harrington,%20Marie.	http://example.org/1302626#Agent100-11	Harrington, Marie.
Kerr, K. Austin (Kathel Austin)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kerr,%20K.%20Austin%20(Kathel%20Austin)	http://example.org/1354871#Agent100-16	Kerr, K. Austin (Kathel Austin)
Alberta. Inter-Agency Planning Branch	152365593	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Municipal%20Affairs.%20Planning%20Services %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1001202#Agent710-18	Alberta. Inter-Agency Planning Branch
Ghiazza, Silvana.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ghiazza,%20Silvana.	http://example.org/1000458#Agent100-9	Ghiazza, Silvana.
Stankovsky, Jan.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stankovsky,%20Jan.	http://example.org/1359383#Agent100-9	Stankovsky, Jan.
Marusyn, Myroslav.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Marusyn,%20Myroslav.	http://example.org/1390692#Agent700-27	Marusyn, Myroslav.
Gass, Boris.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gass,%20Boris.	http://example.org/1315344#Agent100-10	Gass, Boris.
Conseil des artistes peintres du Québec	130117842	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Conseil%20des%20artistes%20peintres%20du%20Québec.	http://example.org/1405386#Agent710-19	Conseil des artistes peintres du Québec
Galeries nationales du Grand Palais (France)	128933156	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galeries%20nationales%20du%20Grand%20Palais%20(France)	http://example.org/1405386#Agent710-20	Galeries nationales du Grand Palais (France)
Maison de la culture Côte-des-Neiges	126819148	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Maison%20de%20la%20culture%20Côte-des-Neiges.	http://example.org/1405386#Agent710-21	Maison de la culture Côte-des-Neiges
Wilshere, E. R.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilshere,%20E.%20R.	http://example.org/1313288#Agent700-26	Wilshere, E. R.
Cochrane, G. M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cochrane,%20G.%20M.	http://example.org/1313288#Agent700-27	Cochrane, G. M.
South West Peninsula Strategic Health Authority	155033119	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oxfordshire%20Area%20Health%20Authority.	http://example.org/1313288#Agent710-28	South West Peninsula Strategic Health Authority
Hocks, Paula.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hocks,%20Paula.	http://example.org/1296103#Agent100-8	Hocks, Paula.
Hill, Peter, 1948- ,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hill,%20Peter,%201948-%20,	http://example.org/1312499#Agent100-15	Hill, Peter, 1948- ,
Khotenovskiı̆, I. A. (Igorʹ Aleksandrovich)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Khotenovskiı̆,%20I.%20A.%20(Igorʹ%20Aleksandrovich)	http://example.org/1328729#Agent100-9	Khotenovskiı̆, I. A. (Igorʹ Aleksandrovich)
Zoologicheskiĭ institut (Akademii︠a︡ nauk SSSR)	133148143	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Zoologicheskiĭ%20institut%20(Akademii͡a%20nauk%20SSSR)	http://example.org/1328729#Agent710-21	Zoologicheskiĭ institut (Akademii︠a︡ nauk SSSR)
Kavanagh, Paul.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kavanagh,%20Paul.	http://example.org/1339268#Agent700-19	Kavanagh, Paul.
University of Newcastle upon Tyne	128716129	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Newcastle.	http://example.org/1339268#Agent710-20	University of Newcastle upon Tyne
Editorial Letras Cubanas.	136050868	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Editorial%20Letras%20Cubanas.	http://example.org/1359187#Agent710-19	Editorial Letras Cubanas.
Georgievski, Hristo, 1943-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Georgievski,%20Hristo,%201943-	http://example.org/1344911#Agent100-11	Georgievski, Hristo, 1943-
Živković, Dragiša.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Živković,%20Dragiša.	http://example.org/1305393#Agent100-9	Živković, Dragiša.
Kondoleon, Harry.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kondoleon,%20Harry.	http://example.org/1375295#Agent700-18	Kondoleon, Harry.
Beard, Mark.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beard,%20Mark.	http://example.org/1375295#Agent700-19	Beard, Mark.
Sussler, Betsy.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sussler,%20Betsy.	http://example.org/1375295#Agent700-20	Sussler, Betsy.
Rattray, David.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rattray,%20David.	http://example.org/1375295#Agent700-21	Rattray, David.
Anderman, Janusz, 1949-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Anderman,%20Janusz,%201949-	http://example.org/1367181#Agent100-14	Anderman, Janusz, 1949-
Lihamba, Amandina.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lihamba,%20Amandina.	http://example.org/1313867#Agent100-10	Lihamba, Amandina.
United Nations Conference on Trade and Development	122650919	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations%20Conference%20on%20Trade%20and%20Development. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Secretariat.	http://example.org/1322889#Agent710-28	United Nations Conference on Trade and Development
Canadian association of University teachers	159227682	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Association%20of%20University%20Teachers.	http://example.org/1407608#Agent710-23	Canadian association of University teachers
Jabotinsky, Vladimir, 1880-1940.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jabotinsky,%20Vladimir,%201880-1940.	http://example.org/1315451#Agent100-12	Jabotinsky, Vladimir, 1880-1940.
Nimmo, A. P.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nimmo,%20A.%20P.	http://example.org/1302280#Agent100-14	Nimmo, A. P.
British Columbia Provincial Museum.	151927875	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Columbia%20Provincial%20Museum.	http://example.org/1302280#Agent710-26	British Columbia Provincial Museum.
Good, Colin H.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Good,%20Colin%20H.	http://example.org/1371862#Agent100-13	Good, Colin H.
Mok, Bong-ho.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mok,%20Bong-ho.	http://example.org/1314596#Agent100-10	Mok, Bong-ho.
Kolloquium zu Ehren des Sechzigsten Geburtstages von Ulrich Ricken 1987 Halle (Saale)	139060597	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ricken,%20Ulrich.	http://example.org/1313300#Agent100-11	Kolloquium zu Ehren des Sechzigsten Geburtstages von Ulrich Ricken 1987 Halle (Saale)
International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Workshop%20on%20Alluvial%20River%20Problems.%20(2nd%20:%201985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20University%20of%20Roorkee)	http://example.org/1363615#Agent111-12	International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)
University of Roorkee	144844288	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Roorkee.	http://example.org/1363615#Agent710-24	University of Roorkee
India. Central Board of Irrigation and Power	123024170	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22India.%20Central%20Board%20of%20Irrigation%20and%20Power.	http://example.org/1363615#Agent710-25	India. Central Board of Irrigation and Power
World Sanskrit Conference. (5th : 1981 : Varanasi, India)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Sanskrit%20Conference.%20(5th%20:%201981%20:%20Varanasi, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20India)	http://example.org/1302126#Agent111-10	World Sanskrit Conference. (5th : 1981 : Varanasi, India)
Dandekar, Ramchandra Narayan.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dandekar,%20Ramchandra%20Narayan.	http://example.org/1302126#Agent700-22	Dandekar, Ramchandra Narayan.
Navathe, P. D.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Navathe,%20P.%20D.	http://example.org/1302126#Agent700-23	Navathe, P. D.
World Sanskrit conference	153690091	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Sanskrit%20Conference.	http://example.org/1302126#Agent711-24	World Sanskrit conference
Conference on Curriculum Theory in Physical Education (4th : 1985 : Athens, Ga.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Conference%20on%20Curriculum%20Theory%20in%20Physical%20Education%20(4th%20:%201985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Athens,%20Ga.)	http://example.org/1338067#Agent111-9	Conference on Curriculum Theory in Physical Education (4th : 1985 : Athens, Ga.)
Carnes, M. Martha.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carnes,%20M.%20Martha.	http://example.org/1338067#Agent700-19	Carnes, M. Martha.
Kopelman, Faigie.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kopelman,%20Faigie.	http://example.org/1384253#Agent100-9	Kopelman, Faigie.
Moyer, Sharon.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moyer,%20Sharon.	http://example.org/1384253#Agent700-26	Moyer, Sharon.
Canada. Solicitor General Canada. Programs Branch	133615246	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1384253#Agent710-27	Canada. Solicitor General Canada. Programs Branch
Canada. Ministry of the Solicitor General. Research Division	134409833	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1384253#Agent710-28	Canada. Ministry of the Solicitor General. Research Division
Canada. Solicitor General Canada	133613131	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Solicitor%20General%20Canada.%20Ministry %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Secretariat.	http://example.org/1384253#Agent710-29	Canada. Solicitor General Canada
European Commission.	213728962	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commission%20of%20the%20European%20Communities.	http://example.org/1348427#Agent110-11	European Commission.
European Commission.	213728962	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Council%20of%20the%20European%20Communities.	http://example.org/1348427#Agent710-22	European Commission.
European Commission.	213728962	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commission%20of%20the%20European%20Communities.	http://example.org/1348425#Agent110-11	European Commission.
European Commission.	213728962	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Council%20of%20the%20European%20Communities.	http://example.org/1348425#Agent710-22	European Commission.
Canada. Translation Bureau	125036034	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Public%20Works%20Canada.	http://example.org/1369122#Agent710-24	Canada. Translation Bureau
Thurber Consultants Ltd.	157024027	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Thurber%20Consultants%20Ltd.	http://example.org/1369122#Agent710-25	Thurber Consultants Ltd.
Austria. Bundespressedienst.	149011246	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Austria.%20Bundespressedienst.	http://example.org/1298371#Agent710-19	Austria. Bundespressedienst.
Arsenov, V. G.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Arsenov,%20V.%20G.	http://example.org/1398366#Agent100-12	Arsenov, V. G.
Moore, Colleen Grogan.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moore,%20Colleen%20Grogan.	http://example.org/1404483#Agent100-12	Moore, Colleen Grogan.
Siskin, Cheryl.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Siskin,%20Cheryl.	http://example.org/1404483#Agent700-22	Siskin, Cheryl.
Dirlam, Richard.,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dirlam,%20Richard.,	http://example.org/1351231#Agent100-16	Dirlam, Richard.,
Cernea, Michael M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cernea,%20Michael%20M.	http://example.org/1339833#Agent700-24	Cernea, Michael M.
World Bank.	271359876	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Bank.	http://example.org/1339833#Agent710-25	World Bank.
