Column 1	id	Column 2	Column 3	Column 4	Column 1
Grave, Jonquil.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grave,%20Jonquil.	http://example.org/1350666#Agent700-25	Grave, Jonquil.
Northwest Territories. Dept. of Renewable Resources.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northwest%20Territories.%20Dept.%20of%20Renewable%20Resources.	http://example.org/1350666#Agent710-26	Northwest Territories. Dept. of Renewable Resources.
Canada. Energy, Mines and Resources Canada.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Energy,%20Mines%20and%20Resources%20Canada.	http://example.org/1334974#Agent710-20	Canada. Energy, Mines and Resources Canada.
Laveryčev, Vladimir Âkovlevič.	13518805	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Laverychev,%20V.%20I͡A.%20(Vladimir%20I͡Akovlevich)	http://example.org/1341592#Agent100-11	Laveryčev, Vladimir Âkovlevič.
Solov'eva, Aida Mihajlovna.	303670920	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Solovʹeva,%20A.%20M.%20(Aida%20Mikhaĭlovna)	http://example.org/1341592#Agent700-23	Solov'eva, Aida Mihajlovna.
Jenness, Doug	46055045	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jenness,%20Doug.	http://example.org/1310571#Agent700-22	Jenness, Doug
Guevara, Ernesto, 1928-1967.	31991306	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mandel,%20Ernest.	http://example.org/1310571#Agent700-23	Guevara, Ernesto, 1928-1967.
Arts Manitoba.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Arts%20Manitoba.	http://example.org/1399611#Agent710-34	Arts Manitoba.
Knudsvig, Peter	24487198	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Rekkenze%20Ensemble.,	http://example.org/1300457#Agent110-15	Knudsvig, Peter
Armstrong, Louis, 1901-1971.	195226	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Armstrong,%20Louis,%201901-1971.	http://example.org/1300457#Agent700-35	Armstrong, Louis, 1901-1971.
Elfman, Danny, 1953-....	12496007	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Daniel,%20Pete.	http://example.org/1353065#Agent100-12	Elfman, Danny, 1953-....
United Nations. Dept. of International Economic and Social Affairs. Population Division.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations.%20Dept.%20of%20International%20Economic%20and%20Social%20Affairs. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Population%20Division.	http://example.org/1335619#Agent710-23	United Nations. Dept. of International Economic and Social Affairs. Population Division.
McCarthy, James J., 1962-....	264365830	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Fertility%20Survey.	http://example.org/1335619#Agent710-24	McCarthy, James J., 1962-....
Ali, Muhammad, 1942-2016	36972485	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Fern,%20William.	http://example.org/1378132#Agent700-21	Ali, Muhammad, 1942-2016
Drohobycz-Boryslaw Reunion (1985 : South Fallsburg, N.Y.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Drohobycz-Boryslaw%20Reunion%20(1985%20:%20South%20Fallsburg, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20N.Y.)	http://example.org/1378132#Agent711-22	Drohobycz-Boryslaw Reunion (1985 : South Fallsburg, N.Y.)
Franck, Irène M.	5214628	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Franck,%20Irene%20M.	http://example.org/1000809#Agent100-12	Franck, Irène M.
Brownstone, David M.	22425527	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brownstone,%20David%20M.	http://example.org/1000809#Agent700-28	Brownstone, David M.
Canada. Geographical Services Division.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Geographical%20Services%20Division.	http://example.org/1333823#Agent110-14	Canada. Geographical Services Division.
Canada. Map Office.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Map%20Office.	http://example.org/1333823#Agent710-30	Canada. Map Office.
Canada. Geographical Services Division.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Geographical%20Services%20Division.	http://example.org/1333821#Agent110-15	Canada. Geographical Services Division.
Canada. Energy, Mines and Resources Canada.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Energy,%20Mines%20and%20Resources%20Canada.	http://example.org/1333821#Agent710-34	Canada. Energy, Mines and Resources Canada.
Canada. Map Office.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Map%20Office.	http://example.org/1333821#Agent710-35	Canada. Map Office.
May, Robin	20231893	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22May,%20Robin.	http://example.org/1363812#Agent100-13	May, Robin
Wesley, Charles, 1707-1788.	117440	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wood,%20Gerald	http://example.org/1363812#Agent700-31	Wesley, Charles, 1707-1788.
Donovan, Kenneth Joseph, 1950-	1540922	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Donovan,%20Kenneth%20Joseph,%201950-	http://example.org/1372777#Agent700-25	Donovan, Kenneth Joseph, 1950-
Bergin, Joseph, 1948-....	85158490	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bergin,%20Joseph,%201948-	http://example.org/1354896#Agent100-19	Bergin, Joseph, 1948-....
Kuttner, Henry	109786477	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Noel,%20Keith.	http://example.org/1001365#Agent700-22	Kuttner, Henry
Erickson, Diane	51056441	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Erickson,%20Diane.	http://example.org/1351414#Agent100-11	Erickson, Diane
Girardot, Annie, 1931-2011.	29534506	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Veit,%20Suzanne.	http://example.org/1351414#Agent700-25	Girardot, Annie, 1931-2011.
Northwest Territories. Dept. of Social Services.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northwest%20Territories.%20Dept.%20of%20Social%20Services.	http://example.org/1351414#Agent710-26	Northwest Territories. Dept. of Social Services.
Angola. Comissão Nacional Preparatória do Carnaval da Vitória.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Angola.%20Comissão%20Nacional%20Preparatória%20do%20Carnaval%20da %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Vitória.	http://example.org/1322198#Agent710-21	Angola. Comissão Nacional Preparatória do Carnaval da Vitória.
Koel, Leonard	1449162	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Koel,%20Leonard.	http://example.org/1304554#Agent100-13	Koel, Leonard
Román Umaña, Lina	38494785	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Román%20Umaña,%20Lina.	http://example.org/1313819#Agent100-9	Román Umaña, Lina
Inter-American Agricultural Documentation, Information, and Communication Center.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Inter-American%20Agricultural%20Documentation,%20Information,%20and %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Communication%20Center.	http://example.org/1313819#Agent710-19	Inter-American Agricultural Documentation, Information, and Communication Center.
Yoshioka, Minoru, 1919-1990	108779235	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Yoshioka,%20Minoru,%201919-1990.	http://example.org/1299746#Agent100-13	Yoshioka, Minoru, 1919-1990
Onuma, Tadayoshi, 1943-	306071724	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Onuma,%20Tadayoshi,%201943-	http://example.org/1299746#Agent700-28	Onuma, Tadayoshi, 1943-
Ōe, Kenzaburō, 1935-	97169275	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ōoka,%20Makoto,%201931-	http://example.org/1299746#Agent700-29	Ōe, Kenzaburō, 1935-
Tsuruoka, Yoshihisa, 1936-	75175640	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tsuruoka,%20Yoshihisa,%201936-	http://example.org/1299746#Agent700-30	Tsuruoka, Yoshihisa, 1936-
Collins, H.M. (Harry M.), 1943-	97744361	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Collins,%20H.%20M.%20(Harry%20M.),%201943-	http://example.org/1330469#Agent100-14	Collins, H.M. (Harry M.), 1943-
Parker, William, 1952-....	24798050	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Campbell,%20Gayle.	http://example.org/1316728#Agent100-10	Parker, William, 1952-....
Porporino, Frank J.	47401273	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Porporino,%20Frank%20J.	http://example.org/1316728#Agent700-22	Porporino, Frank J.
Wevrick, Len	73002253	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wevrick,%20Len.	http://example.org/1316728#Agent700-23	Wevrick, Len
Canada. Ministry of the Solicitor General. Programs Branch.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1316728#Agent710-24	Canada. Ministry of the Solicitor General. Programs Branch.
Gibbons, Gail	77583091	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gibbons,%20Gail.	http://example.org/1373688#Agent100-13	Gibbons, Gail
Serageldin, Ismail, 1944-	95308382	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Bank.	http://example.org/1360247#Agent710-26	Serageldin, Ismail, 1944-
Schwartz, Benjamin I. (Benjamin Isadore), 1916-1999	282408225	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schwartz,%20Benjamin%20I.%20(Benjamin%20Isadore),%201916-1999.	http://example.org/1378260#Agent100-13	Schwartz, Benjamin I. (Benjamin Isadore), 1916-1999
Indy, Vincent d' 1851-1931	64192115	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Indy,%20Vincent%20d',%201851-1931.	http://example.org/1400996#Agent100-13	Indy, Vincent d' 1851-1931
International Council for Philosophy and Humanistic Studies.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Council%20for%20Philosophy%20and%20Humanistic %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Studies.	http://example.org/1352685#Agent110-9	International Council for Philosophy and Humanistic Studies.
Huxley, Julian, 1887-1975.	39451154	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Unesco.	http://example.org/1352685#Agent710-18	Huxley, Julian, 1887-1975.
Nelson, Benjamin, 1911-1977	7459575	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nelson,%20Benjamin,%201911-1977.	http://example.org/1371097#Agent700-25	Nelson, Benjamin, 1911-1977
Walter, E. V. (Eugene Victor), 1925-	100281343	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Walter,%20E.%20V.%20(Eugene%20Victor),%201925-	http://example.org/1371097#Agent700-26	Walter, E. V. (Eugene Victor), 1925-
Hilton, Rodney Howard‏, 1916-2002	32011060	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hilton,%20R.%20H.%20(Rodney%20Howard),%201916-2002.	http://example.org/1318950#Agent100-15	Hilton, Rodney Howard‏, 1916-2002
Bock, Felicia Gressitt	45779762	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bock,%20Felicia%20Gressitt.	http://example.org/1378244#Agent700-27	Bock, Felicia Gressitt
Bartl, Peter (Peter F.).		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bartl,%20Peter%20(Peter%20F.).	http://example.org/1302673#Agent700-18	Bartl, Peter (Peter F.).
University of Alberta. Dept. of Art and Design. Visual Communication Design Division.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Alberta.%20Dept.%20of%20Art%20and%20Design.%20Visual %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Communication%20Design%20Division.	http://example.org/1302673#Agent710-19	University of Alberta. Dept. of Art and Design. Visual Communication Design Division.
Baticle, Yveline, 1920-1999	56605579	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Baticle,%20Yveline.	http://example.org/1376444#Agent100-12	Baticle, Yveline, 1920-1999
Weaver, Donald F., 1957-....	84881317	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Medical%20Association.	http://example.org/1358282#Agent710-46	Weaver, Donald F., 1957-....
Hilliard, Dick	13590259	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hilliard,%20Dick.	http://example.org/1390247#Agent100-14	Hilliard, Dick
Valenti-Hilliard, Beverly	67931018	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Valenti-Hilliard,%20Beverly.	http://example.org/1390247#Agent700-26	Valenti-Hilliard, Beverly
Vitt, Dale H. (Dale Hadley), 1944-	545560	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vitt,%20Dale%20H.%20(Dale%20Hadley),%201944-	http://example.org/1402895#Agent100-10	Vitt, Dale H. (Dale Hadley), 1944-
Gradstein, S. R. (Stephan Robbert)	85260145	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gradstein,%20S.%20R.%20(Stephan%20Robbert)	http://example.org/1402895#Agent700-22	Gradstein, S. R. (Stephan Robbert)
Iwatsuki, Zennosuke, 1929-	120273821	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Iwatsuki,%20Zennosuke,%201929-	http://example.org/1402895#Agent700-23	Iwatsuki, Zennosuke, 1929-
Weinberg, Gerald M.	108213426	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Weinberg,%20Gerald%20M.	http://example.org/1400450#Agent100-12	Weinberg, Gerald M.
Geller, Dennis P., 1947-	75250505	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Geller,%20Dennis%20P.,%201947-	http://example.org/1400450#Agent700-24	Geller, Dennis P., 1947-
Eckhardt-Gramatté, S.C. (Sophie-Carmen), 1899-1974	120745766	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Eckhardt-Gramatté,%20S.%20C.%20(Sophie-Carmen),%201899-1974.	http://example.org/1300464#Agent100-15	Eckhardt-Gramatté, S.C. (Sophie-Carmen), 1899-1974
Bishop, D.V.M.	66576637	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bishop,%20Dorothy.,	http://example.org/1300464#Agent700-32	Bishop, D.V.M.
Keahey, Delores J., 1933-	44564860	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Keahey,%20Delores%20J.,	http://example.org/1300464#Agent700-33	Keahey, Delores J., 1933-
Schuller, Gunther	79167723	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schuller,%20Gunther.	http://example.org/1341293#Agent100-11	Schuller, Gunther
Waddell, Robert George	44171596	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Waddell,%20Robert%20George.	http://example.org/1341293#Agent700-24	Waddell, Robert George
Tchaikovsky, Peter Ilich, 1840-1893	99258155	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mozart,%20Wolfgang%20Amadeus,%201756-1791.	http://example.org/1325415#Agent100-15	Tchaikovsky, Peter Ilich, 1840-1893
Dreyfus, Huguette	85440306	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dreyfus,%20Huguette.,	http://example.org/1325415#Agent700-33	Dreyfus, Huguette
Baumont, Olivier, 1960-....	22326502	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Baumont,%20Olivier.,	http://example.org/1325415#Agent700-34	Baumont, Olivier, 1960-....
Károlyi Mihály 1875-1955	14814914	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kiss,%20George.,	http://example.org/1325415#Agent700-35	Károlyi Mihály 1875-1955
Melkus, Eduard, 1928-....	102369137	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Melkus,%20Eduard.,	http://example.org/1325415#Agent700-36	Melkus, Eduard, 1928-....
Davis, Colin, 1927-2013	10032941	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Capella%20Academica%20Wien.,	http://example.org/1325415#Agent710-40	Davis, Colin, 1927-2013
