Column 1	VIAF-ID	score	Column 2	Column 3	Column 4	LCID
Stakelbeck, Erick	168975950	1	Person		http://example.org/6849949#Agent100-17	http://id.loc.gov/authorities/names/n2011018820
IS (Organization)			Organization		http://example.org/6849949#Agent610-26	http://id.loc.gov/authorities/names/n2014059810
Raudvere, Catharina	19849773	1	Person		http://example.org/6799023#Agent100-15	http://id.loc.gov/authorities/names/no99012547
El Tiby, Amr Mohamed, 1956-	140959801	0.9259259259259259	Person		http://example.org/6677552#Agent100-18	http://id.loc.gov/authorities/names/n2010044955
Grais, Wafik, 1949-	109362386	1	Person		http://example.org/6677552#Agent700-37	http://id.loc.gov/authorities/names/n78063408
Stockreiter, Elke	291926586	1	Person		http://example.org/6849284#Agent100-14	http://id.loc.gov/authorities/names/n2014056339
Massad, Joseph Andoni, 1963-	119415082	0.875	Person		http://example.org/6812438#Agent100-25	http://id.loc.gov/authorities/names/n2001055019
Massad, Joseph Andoni, 1963-	119415082	0.875	Person		http://example.org/6798791#Agent100-20	http://id.loc.gov/authorities/names/n2001055019
Witze, Alexandra	310627533	1	Person		http://example.org/6804902#Agent100-16	http://id.loc.gov/authorities/names/no2014112516
Jón Steingrímsson, 1728-1791	71630614	0.9642857142857143	Person		http://example.org/6804902#Agent600-32	
Kanipe, Jeff, 1953-	85896221	0.8260869565217391	Person		http://example.org/6804902#Agent700-38	http://id.loc.gov/authorities/names/n98072934
White, William M., 1948-	291040671	1	Person		http://example.org/6811202#Agent100-22	http://id.loc.gov/authorities/names/n2012073415
American Geophysical Union			Organization		http://example.org/6811202#Agent710-38	http://id.loc.gov/authorities/names/n79023191
Sevastyanov, V. S			Person		http://example.org/6698507#Agent700-25	http://id.loc.gov/authorities/names/n2004107198
Golan, Galia	107480597	1	Person		http://example.org/6769127#Agent100-19	http://id.loc.gov/authorities/names/n50034352
DuBois, Jill, 1952-	116050084	1	Person		http://example.org/6701754#Agent100-17	http://id.loc.gov/authorities/names/n90707161
Rosh, Mair	21518236	1	Person		http://example.org/6701754#Agent700-32	http://id.loc.gov/authorities/names/n2003064560
Elias, Josie	101407707	1	Person		http://example.org/6701754#Agent700-33	http://id.loc.gov/authorities/names/n2009067458
Nevins, Debbie	305378080	1	Person		http://example.org/6701754#Agent700-34	http://id.loc.gov/authorities/names/no2013122835
Holstein, James A	5093190	0.9444444444444444	Person		http://example.org/6803164#Agent100-20	http://id.loc.gov/authorities/names/n88193417
Jones, Richard S			Person		http://example.org/6803164#Agent700-32	http://id.loc.gov/authorities/names/no96044485
Koonce, George E			Person		http://example.org/6803164#Agent700-33	
Tarshis, Lauren	91874845	1	Person		http://example.org/6855863#Agent100-14	http://id.loc.gov/authorities/names/n87928430
Dawson, Scott			Person		http://example.org/6855863#Agent700-32	http://id.loc.gov/authorities/names/no2010111828
Tarshis, Lauren	91874845	1	Person		http://example.org/6855863#Agent800-33	http://id.loc.gov/authorities/names/n87928430
Arditi, David, 1982-	310613030	1	Person		http://example.org/6789284#Agent100-21	http://id.loc.gov/authorities/names/n2014049978
Bosworth, R. J. B	108822466	0.9444444444444444	Person		http://example.org/6799901#Agent100-15	http://id.loc.gov/authorities/names/n82116898
Sambuco, Patrizia, 1965-	231877790	0.8571428571428571	Person		http://example.org/6795656#Agent700-37	http://id.loc.gov/authorities/names/no2012110816
Brackett, Charles, 1892-1969	39544222	1	Person		http://example.org/6790526#Agent100-19	http://id.loc.gov/authorities/names/n85151724
Brackett, Charles, 1892-1969	39544222	1	Person		http://example.org/6790526#Agent600-30	http://id.loc.gov/authorities/names/n85151724
Brackett, Charles, 1892-1969	39544222	1	Person		http://example.org/6790526#Agent600-31	http://id.loc.gov/authorities/names/n85151724
Wilder, Billy, 1906-2002	112274535	0.96	Person		http://example.org/6790526#Agent600-32	http://id.loc.gov/authorities/names/n79145593
Slide, Anthony	108254553	1	Person		http://example.org/6790526#Agent700-36	http://id.loc.gov/authorities/names/n83185336
Forman, Gayle	305747909	1	Person		http://example.org/6803079#Agent100-16	http://id.loc.gov/authorities/names/n2004017480
Johnson, Jack			Person		http://example.org/6849634#Agent100-16	http://id.loc.gov/authorities/names/no2016137457
Waldron, Darren	95389479	1	Person		http://example.org/6766373#Agent100-16	
Demy, Jacques			Person		http://example.org/6766373#Agent600-26	http://id.loc.gov/authorities/names/n81041735
Derrida, Jacques	88958529	1	Person		http://example.org/6773753#Agent600-38	
Colebrook, Claire	39539940	0.9444444444444444	Person		http://example.org/6773753#Agent700-39	http://id.loc.gov/authorities/names/n97037346
Fohr, Sherry	313486493	1	Person		http://example.org/6796848#Agent100-18	http://id.loc.gov/authorities/names/n2015003066
Drouin, Jeffrey S., 1976-	310711196	0.8620689655172413	Person		http://example.org/6798505#Agent100-23	http://id.loc.gov/authorities/names/n2014058200
Joyce, James, 1882-1941	44300643	0.9583333333333334	Person		http://example.org/6798505#Agent600-35	http://id.loc.gov/authorities/names/n79056824
Barnett, LaShonda K. (LaShonda Katrice), 1974-	277636434	1	Person		http://example.org/6803608#Agent100-15	http://id.loc.gov/authorities/names/n99023771
Christensen, Paul A., 1978-	313485786	0.8709677419354839	Person		http://example.org/6799439#Agent100-20	http://id.loc.gov/authorities/names/n2015002155
Alcoholics Anonymous			Organization		http://example.org/6799439#Agent610-32	http://id.loc.gov/authorities/names/n00050183
Murphy, R. Taggart	243301359	1	Person		http://example.org/6774167#Agent100-22	
Hasegawa, Yoko, 1950-	115134836	0.9047619047619048	Person		http://example.org/6804903#Agent100-20	http://id.loc.gov/authorities/names/nr95041784
Monden, Masafumi	308755615	1	Person		http://example.org/6785938#Agent100-22	
Tokita, Alison, 1947-	2637197	1	Person		http://example.org/6077180#Agent100-18	http://id.loc.gov/authorities/names/no98083423
Feasel, Edward M	222145911112627060995	0.9411764705882353	Person		http://example.org/6773569#Agent100-19	http://id.loc.gov/authorities/names/n2014015201
Urma, Raoul-Gabriel	311580495	1	Person		http://example.org/6712391#Agent100-16	http://id.loc.gov/authorities/names/no2014146817
Fusco, Mario	64145911066427061138	1	Person		http://example.org/6712391#Agent700-30	
Mycroft, Alan	312619313	1	Person		http://example.org/6712391#Agent700-31	
Kurniawan, Budi	52876548	1	Person		http://example.org/6784466#Agent100-17	http://id.loc.gov/authorities/names/nb99172772
Lowe, Doug, 1959-	120735515	1	Person		http://example.org/6809293#Agent100-19	http://id.loc.gov/authorities/names/n81079300
Anderson, Gail C			Person		http://example.org/6712299#Agent100-18	http://id.loc.gov/authorities/names/n86088960
Anderson, Paul, 1949-	38438841	0.8695652173913043	Person		http://example.org/6712299#Agent700-32	http://id.loc.gov/authorities/names/n86088961
Negrino, Tom	44455029	0.9230769230769231	Person		http://example.org/6659583#Agent100-18	
Smith, Dori	116207552	1	Person		http://example.org/6659583#Agent700-34	
Vohra, Deepak, 1966-	85212524	0.8333333333333334	Person		http://example.org/6659454#Agent100-18	http://id.loc.gov/authorities/names/no2007033223
Deitel, Paul J	270830438	1	Person		http://example.org/6577725#Agent100-18	http://id.loc.gov/authorities/names/n87945260
Deitel, Harvey M., 1945-	109404569	0.8571428571428571	Person		http://example.org/6577725#Agent700-34	http://id.loc.gov/authorities/names/n80040423
Cole, Brendan	315185443	1	Person		http://example.org/6774585#Agent100-15	http://id.loc.gov/authorities/names/no2015034996
Delville, Jean, 1867-1953	2607877	1	Person		http://example.org/6774585#Agent600-25	http://id.loc.gov/authorities/names/n79060295
Catholic Church. Pope (2005-2013 : Benedict XVI)			Organization		http://example.org/6772227#Agent610-22	
Casarella, Peter J	263206481	0.9473684210526315	Person		http://example.org/6772227#Agent700-27	http://id.loc.gov/authorities/names/n98020109
Bayamack-Tam, Emmanuelle	79114850	1	Person		http://example.org/6811385#Agent100-12	http://id.loc.gov/authorities/names/n96072656
Seigle, Jean-Luc	24737848	1	Person		http://example.org/6815810#Agent100-13	
Lis, Daniel			Person		http://example.org/6803557#Agent100-20	http://id.loc.gov/authorities/names/no2012031437
Kaplan, Paul M	40699201	0.8666666666666667	Person		http://example.org/6815375#Agent100-18	http://id.loc.gov/authorities/names/n91097482
Kerenji, Emil	303399588	1	Person		http://example.org/6768583#Agent100-19	http://id.loc.gov/authorities/names/no2009071082
Wagner, Mark S	56087778	0.9333333333333333	Person		http://example.org/6799272#Agent100-19	http://id.loc.gov/authorities/names/n2008054720
Dynner, Glenn, 1969-	8529574	0.8333333333333334	Person		http://example.org/6812678#Agent700-41	http://id.loc.gov/authorities/names/nr2002028280
Polonsky, Antony	85887526	1	Person		http://example.org/6812678#Agent700-42	http://id.loc.gov/authorities/names/n50020483
Wodziński, Marcin	217901362	1	Person		http://example.org/6812678#Agent700-43	http://id.loc.gov/authorities/names/n98081290
Institute for Polish-Jewish Studies (Oxford, England)			Organization		http://example.org/6812678#Agent710-44	http://id.loc.gov/authorities/names/n86020986
American Association for Polish-Jewish Studies			Organization		http://example.org/6812678#Agent710-45	http://id.loc.gov/authorities/names/no2001071492
Littman Library of Jewish Civilization			Organization		http://example.org/6812678#Agent710-46	http://id.loc.gov/authorities/names/no95015063
Thompson-Miller, Ruth, 1957-	310616389	1	Person		http://example.org/6803174#Agent100-19	http://id.loc.gov/authorities/names/n2014054144
Feagin, Joe R	7432070	0.9285714285714286	Person		http://example.org/6803174#Agent700-36	http://id.loc.gov/authorities/names/n79119097
Picca, Leslie Houts, 1975-	31429921	1	Person		http://example.org/6803174#Agent700-37	http://id.loc.gov/authorities/names/n2006072742
Zepeda, Sally J., 1956-	63259958	1	Person		http://example.org/6760214#Agent100-19	http://id.loc.gov/authorities/names/n95088116
Schiffbauer, Marc	120565695	1	Person		http://example.org/6789996#Agent100-18	
World Bank			Organization		http://example.org/6789996#Agent710-34	http://id.loc.gov/authorities/names/n2008059921
Harbour, Clifford Perry, 1956-	26998822	1	Person		http://example.org/6808177#Agent100-19	http://id.loc.gov/authorities/names/nr2002015198
Dewey, John, 1859-1952	76314623	0.9565217391304348	Person		http://example.org/6808177#Agent600-28	http://id.loc.gov/authorities/names/n79060532
Nye, Eric W., 1952-	311461765	1	Person		http://example.org/6811220#Agent100-20	http://id.loc.gov/authorities/names/n2014068320
Kemble, John Mitchell, 1807-1857	70145857792823020047	1	Person		http://example.org/6811220#Agent600-31	
Cambridge Apostles (Society)			Organization		http://example.org/6811220#Agent610-32	http://id.loc.gov/authorities/names/n79137314
Huffman, Eddie	9089222	1	Person		http://example.org/6861474#Agent100-20	http://id.loc.gov/authorities/names/n95022518
Prine, John	29725016	1	Person		http://example.org/6861474#Agent600-34	
Rawls, John, 1921-2002	54168677	0.9565217391304348	Person		http://example.org/6807374#Agent600-33	
Bradley, Anthony B., 1971-	90458133	1	Person		http://example.org/6807374#Agent700-35	http://id.loc.gov/authorities/names/n2009040206
Forster, Greg, 1973-	119139970	0.8333333333333334	Person		http://example.org/6807374#Agent700-36	http://id.loc.gov/authorities/names/n2004111310
Arbo, Matthew	309638704	0.8125	Person		http://example.org/6807374#Agent700-37	
Baker, Hunter			Person		http://example.org/6807374#Agent700-38	http://id.loc.gov/authorities/names/n2009008507
Foss, Jerome C	56146331744818690103	0.9333333333333333	Person		http://example.org/6807374#Agent700-39	http://id.loc.gov/authorities/names/n2016023596
Kelly, Daniel			Person		http://example.org/6807374#Agent700-40	http://id.loc.gov/authorities/names/no2016132564
Knippenberg, Joseph	10022879	0.8636363636363636	Person		http://example.org/6807374#Agent700-41	
McGraw, Bryan	107945643	0.8125	Person		http://example.org/6807374#Agent700-42	
Parks, Matthew			Person		http://example.org/6807374#Agent700-43	
Taliaferro, Karen	315609596	1	Person		http://example.org/6807374#Agent700-44	
Teevan, John Addison			Person		http://example.org/6807374#Agent700-45	
Watson, Micah	311149196631174791816	0.8125	Person		http://example.org/6807374#Agent700-46	
Hastings, Ross (Lecturer in pastoral theology)	307454706	1	Person		http://example.org/6812667#Agent100-14	http://id.loc.gov/authorities/names/no2014009524
Edwards, Jonathan, 1703-1758	7398821	0.9655172413793104	Person		http://example.org/6812667#Agent600-24	http://id.loc.gov/authorities/names/n79084179
Hutson, John M	2551472	0.9333333333333333	Person		http://example.org/6797153#Agent700-32	http://id.loc.gov/authorities/names/n88195979
Turner, Robin D	173087201	0.9375	Person		http://example.org/6577810#Agent100-18	http://id.loc.gov/authorities/names/no2011109293
Boeckenhaupt, Herb	173196392	1	Person		http://example.org/6577810#Agent700-32	
Burge, Stephen, 1978-	171174124	1	Person		http://example.org/6712286#Agent100-18	http://id.loc.gov/authorities/names/n2011033413
Holbrooke, Joseph, 1878-1958	54332716	1	Person		http://example.org/6809509#Agent600-35	http://id.loc.gov/authorities/names/no98031650
Holbrooke, Joseph, 1878-1958	54332716	1	Person		http://example.org/6809509#Agent600-36	http://id.loc.gov/authorities/names/no98031650
Watt, Paul, 1969-	187250586	0.8095238095238095	Person		http://example.org/6809509#Agent700-39	http://id.loc.gov/authorities/names/nb2011027230
Forbes, Anne-Marie	77546494	1	Person		http://example.org/6809509#Agent700-40	http://id.loc.gov/authorities/names/n00067443
Holbrooke, Joseph, 1878-1958	54332716	1	Person		http://example.org/6809509#Agent700-41	http://id.loc.gov/authorities/names/no98031650
Mortensen, Mette, 1971-	39121994	1	Person		http://example.org/6755060#Agent100-19	http://id.loc.gov/authorities/names/no2006010382
Ogunyemi, Ola, 1962-	245885341	1	Person		http://example.org/6811022#Agent700-35	http://id.loc.gov/authorities/names/n2012025853
Phillips, Angela	79376981	0.9411764705882353	Person		http://example.org/6710530#Agent100-18	http://id.loc.gov/authorities/names/n84070178
Harcup, Tony	273146998414118940128	1	Person		http://example.org/6785860#Agent100-19	http://id.loc.gov/authorities/names/n94106418
Stephens, Mitchell	76351494	0.9473684210526315	Person		http://example.org/6630535#Agent100-16	http://id.loc.gov/authorities/names/n79121787
Polska Akademia Nauk. Instytut Podstaw Informatyki			Organization		http://example.org/6625580#Agent710-30	
Montuori, Alfonso	33656103	0.9444444444444444	Person		http://example.org/6766157#Agent700-27	http://id.loc.gov/authorities/names/n92077012
Pacini-Ketchabaw, Veronica	136814505	1	Person		http://example.org/6673302#Agent100-21	http://id.loc.gov/authorities/names/n2010022969
Nxumalo, Fikile, 1971-	308751354	1	Person		http://example.org/6673302#Agent700-33	http://id.loc.gov/authorities/names/no2015036533
Kocher, Laurie, 1959-	308751329	1	Person		http://example.org/6673302#Agent700-34	
Elliot, Enid, 1947-	66773216	1	Person		http://example.org/6673302#Agent700-35	http://id.loc.gov/authorities/names/n2005093984
Sanchez, Alejandra, 1967-	6146094134300330718	1	Person		http://example.org/6673302#Agent700-36	
Parsons, Deke, 1971-	310714654	1	Person		http://example.org/6774922#Agent100-18	http://id.loc.gov/authorities/names/n2014062509
Tolkien, J. R. R. (John Ronald Reuel), 1892-1973	95218067	0.9583333333333334	Person		http://example.org/6774922#Agent600-29	http://id.loc.gov/authorities/names/n79005673
