ingest key	viaf ID	LC ID
http://example.org/1071426#Agent100-10	http://viaf.org/viaf/6176388	http://id.loc.gov/authorities/names/n50022451
http://example.org/1071426#Agent710-19	http://viaf.org/viaf/138343062	http://id.loc.gov/authorities/names/n50053040
http://example.org/1056032#Agent710-22	http://viaf.org/viaf/138343062	http://id.loc.gov/authorities/names/n50053040
http://example.org/1055015#Agent100-13	http://viaf.org/viaf/52928771	http://id.loc.gov/authorities/names/n50018941
http://example.org/1097640#Agent100-13	http://viaf.org/viaf/22188218	http://id.loc.gov/authorities/names/n79148956
http://example.org/1097640#Agent700-26	http://viaf.org/viaf/86912614	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n82055065
http://example.org/1097640#Agent700-27	http://viaf.org/viaf/266957316	http://id.loc.gov/authorities/names/n82055064
http://example.org/107109#Agent100-9	http://viaf.org/viaf/67918007	http://id.loc.gov/authorities/names/n85273575
http://example.org/1005997#Agent100-9	http://viaf.org/viaf/2494112	http://id.loc.gov/authorities/names/n85053934
http://example.org/1005997#Agent610-18	http://viaf.org/viaf/135203514	http://id.loc.gov/authorities/names/n79056234
