Column 1	uri	test	Column 3	acc	Column 5
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bn/p1/93/91/bnp193918z		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/55/47/r4/bp5547r46b		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/84/18/n2/bp8418n29v		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/c2/89/j0/bpc289j07d		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/g1/5b/d9/bpg15bd90m		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/g1/5b/f0/bpg15bf00c		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/v6/3g/02/bpv63g024b		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/v6/3g/02/bpv63g025n		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/v6/3g/03/bpv63g035x		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/v6/3g/04/bpv63g0484		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/z5/0g/w1/bpz50gw16m		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/23/7h/r9/bq237hr93f		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/23/7h/s1/bq237hs17q	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/52/4j/n9/bq524jn956		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/81/1k/j7/bq811kj78q		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/b9/8m/f4/bqb98mf468		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/j7/2p/72/bqj72p7204		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/n5/9q/39/bqn59q399b		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/n5/9q/40/bqn59q4037		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/n5/9q/40/bqn59q404j		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/r4/6r/09/bqr46r097v		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/r4/6r/10/bqr46r103c		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/v3/3r/w6/bqv33rw65b	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/v3/3r/w6/bqv33rw67z		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/z2/0s/s6/bqz20ss62j		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/z2/0s/s6/bqz20ss69q		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/20/7t/p3/br207tp36r		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/49/4v/k1/br494vk19j		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/49/4v/k2/br494vk248		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/78/1w/g1/br781wg18c		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/86/b6/50/br86b650p		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/86/b6/57/br86b657m		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/b6/8x/b9/brb68xb982		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/f5/5z/77/brf55z772s		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/j4/30/45/brj430458d		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/j4/30/46/brj430465r		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/n3/01/13/brn3011380	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/r1/71/x3/brr171x31b		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/v0/42/t0/brv042t066		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/v0/42/t0/brv042t08t	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/v0/42/t1/brv042t155		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/br/v0/42/t1/brv042t19d		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/17/84/k7/bs1784k763	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/17/84/k7/bs1784k77d		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/17/84/k8/bs1784k81t		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/46/55/g5/bs4655g56p		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/75/26/c4/bs7526c43m		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/f2/68/51/bsf2685111		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/f2/68/51/bsf268514z		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/j1/39/19/bsj1391970		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/j1/39/20/bsj1392026		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/x6/1d/m2/bsx61dm29w		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/x6/1d/m3/bsx61dm320		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/x6/1d/m3/bsx61dm37j	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bs/x6/1d/m4/bsx61dm44w		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/72/2h/88/bt722h8882		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/72/2h/89/bt722h8943		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/b0/9j/56/btb09j5659		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/d9/6k/24/btd96k249d	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/m7/0m/v3/btm70mv34n		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/q5/7n/r0/btq57nr037		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/q5/7n/r1/btq57nr126		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/q5/7n/r1/btq57nr17r		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/t4/4p/m9/btt44pm910		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/x3/1q/h8/btx31qh81v		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/11/8r/d5/bv118rd524		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/11/8r/d5/bv118rd580		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/11/8r/d5/bv118rd599		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/11/8r/d6/bv118rd63q		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/40/5s/93/bv405s936z		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/40/5s/94/bv405s9495		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/73/c3/20/bv73c3206		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/d6/6v/z9/bvd66vz926		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/d6/6w/00/bvd66w007q		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/m4/0x/r6/bvm40xr61b		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/m4/0x/r6/bvm40xr62n		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/m4/0x/r6/bvm40xr69t		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/q2/7z/n4/bvq27zn462		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/q2/7z/n5/bvq27zn51s		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/q2/7z/n6/bvq27zn60r		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/x0/21/f1/bvx021f13r	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/x0/21/f1/bvx021f142	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/08/92/99/bw0892996q		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/37/63/69/bw37636900		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/37/63/69/bw37636919	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/d3/75/w3/bwd375w31f		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/d3/75/w3/bwd375w379		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/d3/75/w5/bwd375w510		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/h2/46/s1/bwh246s16k		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/m1/17/p0/bwm117p07r		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/m1/17/p1/bwm117p13s		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/p9/88/j8/bwp988j83g		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bw/p9/88/j9/bwp988j92f		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bx/05/9c/73/bx059c732v		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bx/34/6d/42/bx346d4203	http://terms.library.ualberta.ca/draft	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/draft	
