s,m
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/33/90/3j3333907,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/33/91/3j333391h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/33/92/3j333392s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/33/93/3j3333932,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/33/94/3j333394b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/33/99/3j333399q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/01/3j333401j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/02/3j333402t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/04/3j333404c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/06/3j333406x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/07/3j3334076,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/10/3j333410h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/16/3j3334165,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/19/3j3334190,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/23/3j333423k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/24/3j333424v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/28/3j333428z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/29/3j3334297,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/30/3j3334300,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/31/3j3334318,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/33/3j333433t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/34/3j3334343,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/35/3j333435c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/36/3j333436n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/38/3j3334386,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/39/3j333439g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/40/3j3334407,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/44/3j333444b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/45/3j333445m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/49/3j333449q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/50/3j333450g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/53/3j3334539,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/55/3j333455v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/56/3j3334564,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/58/3j333458p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/59/3j333459z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/60/3j333460q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/63/3j333463j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/64/3j333464t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/65/3j3334653,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/75/3j333475b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/79/3j333479f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/80/3j3334806,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3j/33/34/81/3j333481g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/21/3n203z21p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/24/3n203z24h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/40/3n203z40w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/53/3n203z53z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/59/3n203z59m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/79/3n203z793,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/84/3n203z84z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/86/3n203z86h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/95/3n203z95g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/3z/96/3n203z96r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/02/3n204002v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/06/3n204006z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/07/3n2040077,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/09/3n204009s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/12/3n2040123,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/17/3n204017g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/24/3n204024w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/32/3n204032k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/40/3n2040408,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/44/3n204044c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/48/3n204048g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/65/3n2040654,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/90/3n204090g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/92/3n2040921,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/40/95/3n204095v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/00/3n204100h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/01/3n204101s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/04/3n204104m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/05/3n204105w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/06/3n2041065,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/07/3n204107f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/08/3n204108q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/15/3n2041154,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/16/3n204116d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/20/3n2041200,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/21/3n2041218,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/22/3n204122j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/23/3n204123t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/34/3n204134b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/37/3n2041375,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/40/3n204140g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/42/3n2041421,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/43/3n2041439,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/46/3n2041464,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/47/3n204147d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/50/3n204150q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/51/3n2041510,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/52/3n2041528,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/53/3n204153j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/55/3n2041553,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/56/3n204156c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/65/3n204165b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/67/3n204167w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/68/3n2041685,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/69/3n204169f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/70/3n2041706,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/73/3n2041731,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/76/3n204176v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/77/3n2041774,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/81/3n204181q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/82/3n2041820,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/83/3n2041838,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3n/20/41/85/3n204185t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/02/3r074v020,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/11/3r074v11z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/17/3r074v17m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/27/3r074v27v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/44/3r074v44h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/69/3r074v69c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/72/3r074v72p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/75/3r074v75h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/89/3r074v89v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/93/3r074v93f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4v/97/3r074v97j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/12/3r074w12f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/18/3r074w183,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/36/3r074w361,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/44/3r074w44q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/49/3r074w493,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/76/3r074w760,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/77/3r074w778,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/78/3r074w78j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/79/3r074w79t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/84/3r074w84p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/86/3r074w867,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/88/3r074w88s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/90/3r074w90t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/92/3r074w92c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/94/3r074w94x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/95/3r074w956,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/96/3r074w96g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4w/99/3r074w999,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/01/3r074x014,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/02/3r074x02d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/06/3r074x06h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/08/3r074x082,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/09/3r074x09b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/10/3r074x103,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/11/3r074x11c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/13/3r074x13x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/19/3r074x19k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/24/3r074x24f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/25/3r074x25q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/27/3r074x278,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/32/3r074x324,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/33/3r074x33d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/35/3r074x35z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/37/3r074x37h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/38/3r074x38s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/39/3r074x392,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/43/3r074x43n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/44/3r074x44x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/45/3r074x456,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/46/3r074x46g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/47/3r074x47r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/49/3r074x499,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/51/3r074x51b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/53/3r074x53w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/56/3r074x56q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/57/3r074x570,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/59/3r074x59j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/62/3r074x62v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/65/3r074x65p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/68/3r074x68h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3r/07/4x/72/3r074x723,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5q/91/3t945q91w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/00/3t945r00n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/06/3t945r069,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/31/3t945r31n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/32/3t945r32x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/36/3t945r361,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/40/3t945r40m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/43/3t945r43f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/48/3t945r48t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/59/3t945r59b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/63/3t945r63x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/78/3t945r78j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5r/90/3t945r90t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/03/3t945s03p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/06/3t945s06h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/44/3t945s44x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/45/3t945s456,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/49/3t945s499,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/50/3t945s502,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/53/3t945s53w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/56/3t945s56q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/57/3t945s570,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/58/3t945s588,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/59/3t945s59j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/64/3t945s64d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/65/3t945s65p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/67/3t945s677,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/68/3t945s68h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/74/3t945s74n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/75/3t945s75x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/76/3t945s766,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/78/3t945s78r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/79/3t945s791,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/80/3t945s80s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/84/3t945s84w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/85/3t945s855,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/86/3t945s86f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/87/3t945s87q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/89/3t945s898,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/90/3t945s901,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/91/3t945s919,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/96/3t945s96p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5s/99/3t945s99h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5t/01/3t945t01b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5t/09/3t945t09j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5t/12/3t945t12v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5t/16/3t945t16z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5t/17/3t945t177,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5t/22/3t945t223,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3t/94/5t/28/3t945t28r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6m/77/3x816m779,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6m/78/3x816m78k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6m/95/3x816m957,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/02/3x816n02f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/09/3x816n09c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/47/3x816n47s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/53/3x816n53x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/54/3x816n546,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/67/3x816n678,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/74/3x816n74p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/81/3x816n813,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/82/3x816n82c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6n/86/3x816n86g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/07/3x816p071,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/42/3x816p42m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/47/3x816p470,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/48/3x816p488,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/50/3x816p509,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/52/3x816p52v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/54/3x816p54d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/61/3x816p61t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/63/3x816p63c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/65/3x816p65x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/67/3x816p67g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/68/3x816p68r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/71/3x816p712,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/74/3x816p74w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/75/3x816p755,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/76/3x816p76f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/81/3x816p819,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/84/3x816p844,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/86/3x816p86p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/87/3x816p87z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/89/3x816p89h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/91/3x816p91j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/92/3x816p92t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/93/3x816p933,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/94/3x816p94c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/96/3x816p96x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/98/3x816p98g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6p/99/3x816p99r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/07/3x816q077,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/11/3x816q11t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/13/3x816q13c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/14/3x816q14n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/18/3x816q18r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/19/3x816q191,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/20/3x816q20s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/22/3x816q22b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/27/3x816q27q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/3x/81/6q/30/3x816q301,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/41/68/7h/79/41687h79d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/41/68/7h/81/41687h81f,IRItem
