Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
World Sanskrit Conference. (5th : 1981 : Varanasi, India)			World Sanskrit Conference. (5th : 1981 : Varanasi, India)				World Sanskrit Conference. (5th : 1981 : Varanasi, India)			Meeting		http://example.org/1302126#Agent111-10	
Dandekar, Ramchandra Narayan	n50040302	100	Dandekar, Ramchandra Narayan	n50040302	n50040302	1	Dandekar, Ramchandra Narayan			Person		http://example.org/1302126#Agent700-22	
Navathe, P. D.	n88022213	100	Navathe, P. D	n88022213	n88022213	0.8461538462	Navathe, P. D			Person		http://example.org/1302126#Agent700-23	
World Sanskrit Conference	n86091645	100	World Sanskrit Conference		n86091645		World Sanskrit Conference	n86091645	0.96	Meeting		http://example.org/1302126#Agent711-24	
Nimmo, A. P			Nimmo, A. P				Nimmo, A. P			Person		http://example.org/1302280#Agent100-14	
British Columbia Provincial Museum	n81093187	100	British Columbia Provincial Museum		n81093187		British Columbia Provincial Museum	n81093187	0.9714285714	Organization		http://example.org/1302280#Agent710-26	
Harrington, Marie	n87905761	100	Harrington, Marie	n00096807	n00096807	0.85	Harrington, Marie			Person		http://example.org/1302626#Agent100-11	
Harrington, M. R. (Mark Raymond), 1882-1971	n79092552	100	Harrington, M. R. (Mark Raymond), 1882-1971	n79092552	n79092552	0.976744186	Harrington, M. R. (Mark Raymond), 1882-1971			Person		http://example.org/1302626#Agent600-19	
Pears, Nigel	n83184586	100	Pears, Nigel	n83184586	n83184586	0.9230769231	Pears, Nigel			Person		http://example.org/1302718#Agent100-12	
Maugham, W. Somerset (William Somerset), 1874-1965	n79036830	100	Maugham, W. Somerset (William Somerset), 1874-1965	n79036830	n79036830	0.9615384615	Maugham, W. Somerset (William Somerset), 1874-1965			Person		http://example.org/1302800#Agent100-15	
McQuillen, Michael J., 1944-	n85176588	100	McQuillen, Michael J., 1944-	n85176588	n85176588	0.875	McQuillen, Michael J., 1944-			Person		http://example.org/1303604#Agent100-13	
Hammermill Paper Company	n50020008	100	Hammermill Paper Company		n50020008		Hammermill Paper Company	n50020008	1	Organization		http://example.org/1303604#Agent610-21	
Garvey, William P., 1935-	n85176589	100	Garvey, William P., 1935-	n85176589	n85176589	0.8620689655	Garvey, William P., 1935-			Person		http://example.org/1303604#Agent700-23	
Yale Center for British Art	n77005277	100	Yale Center for British Art		n77005277		Yale Center for British Art	n77005277	0.9642857143	Organization		http://example.org/1303635#Agent110-13	
Yale Center for British Art	n77005277	100	Yale Center for British Art		n77005277		Yale Center for British Art	n77005277	0.9642857143	Organization		http://example.org/1303635#Agent610-21	
Cormack, Malcolm	n50016401	100	Cormack, Malcolm	n50016401	n50016401	0.9411764706	Cormack, Malcolm			Person		http://example.org/1303635#Agent700-25	
Pytlik, Edward C.	n78057592	100	Pytlik, Edward C	n78057592	n78057592	0.9411764706	Pytlik, Edward C			Person		http://example.org/1303930#Agent100-12	
Lauda, Donald P.	n85362156	100	Lauda, Donald P	n85362156	n85362156	0.9375	Lauda, Donald P			Person		http://example.org/1303930#Agent700-23	
Johnson, David L.	n87819004	100	Johnson, David L				Johnson, David L			Person		http://example.org/1303930#Agent700-24	
World Eagle, Inc.	n82235245	100	World Eagle, Inc		n82235245		World Eagle, Inc	n82235245	0.9411764706	Organization		http://example.org/1303935#Agent110-14	
Kamat, A. R., 1912-	n50045084	100	Kamat, A. R., 1912-	n50045084	n50045084	0.8260869565	Kamat, A. R., 1912-			Person		http://example.org/1303997#Agent100-13	
Grob, Gerald N., 1931-	n79073647	88	Grob, Gerald N., 1931-	n79073647	n79073647	0.8461538462	Grob, Gerald N., 1931-			Person		http://example.org/1304257#Agent100-14	
Hall, Marion	nb2009004831	100	Hall, Marion				Hall, Marion			Person		http://example.org/1304336#Agent100-13	
Macintyre, Sally	n85383076	100	Macintyre, Sally	n85383076	n85383076	1	Macintyre, Sally			Person		http://example.org/1304336#Agent700-25	
Porter, Maureen	n85383077	100	Porter, Maureen	n85383077	n85383077	1	Porter, Maureen			Person		http://example.org/1304336#Agent700-26	
Koel, Leonard	n85181266	100	Koel, Leonard	n85181266	n85181266	1	Koel, Leonard			Person		http://example.org/1304554#Agent100-13	
Giachino, Joseph William, 1906-2000	n50029232	100	Giachino, Joseph William, 1906-2000	n50029232	n50029232	1	Giachino, Joseph William, 1906-2000			Person		http://example.org/1304572#Agent100-16	
Weeks, William R.	n50020931	100	Weeks, William R	n50020931	n50020931	0.9411764706	Weeks, William R			Person		http://example.org/1304572#Agent700-27	
Leeds, Anthony R.	n88604048	100	Leeds, Anthony R	n88604048	n88604048	0.9411764706	Leeds, Anthony R			Person		http://example.org/1305090#Agent700-24	
Avenell, Alison	n88604049	100	Avenell, Alison	n88604049	n88604049	1	Avenell, Alison			Person		http://example.org/1305090#Agent700-25	
Burley, Victoria J			Burley, Victoria J				Burley, Victoria J			Person		http://example.org/1305090#Agent700-26	
Nizon, Paul	n83318387	100	Nizon, Paul	n83318387	n83318387	1	Nizon, Paul			Person		http://example.org/1305141#Agent100-11	
Nizon, Paul	n83318387	100	Nizon, Paul	n83318387	n83318387	1	Nizon, Paul			Person		http://example.org/1305141#Agent600-22	
Petro-Canada	n77018797	100	Petro-Canada		n77018797		Petro-Canada	n77018797	0.9166666667	Organization		http://example.org/1305389#Agent110-10	
Environmental Law Centre (Alta.)	n88029165	100	Environmental Law Centre (Alta.)		n88029165		Environmental Law Centre (Alta.)	n88029165	1	Organization		http://example.org/1305389#Agent710-21	
Živković, Dragiša	n83318957	90	Živković, Dragiša	n83318957	n83318957	1	Živković, Dragiša			Person		http://example.org/1305393#Agent100-9	
Kostić, Laza, 1841-1910	n80145095	98	Kostić, Laza, 1841-1910	n80145095	n80145095	1	Kostić, Laza, 1841-1910			Person		http://example.org/1305393#Agent600-19	
Grümmer, Gerhard	n50032988	97	Grümmer, Gerhard	n50032988	n50032988	1	Grümmer, Gerhard			Person		http://example.org/1305544#Agent100-12	
Institution of Civil Engineers (Great Britain)	n80076409	100	Institution of Civil Engineers (Great Britain)		n80076409		Institution of Civil Engineers (Great Britain)	n80076409	1	Organization		http://example.org/1306027#Agent710-18	
Great Britain. Manpower Services Commission	n80122946	100	Great Britain. Manpower Services Commission		n80122946		Great Britain. Manpower Services Commission	n80122946	1	Jurisdiction		http://example.org/1306027#Agent710-19	
Williams, Raymond	n80036657	100	Williams, Raymond	n80036657	n80036657	1	Williams, Raymond			Person		http://example.org/1306144#Agent100-14	
Diehl, Patrick S.	n79035776	100	Diehl, Patrick S	n79035776	n79035776	0.9411764706	Diehl, Patrick S			Person		http://example.org/1306151#Agent100-14	
Plautus, Titus Maccius	n80014980	100	Plautus, Titus Maccius	n80014980	n80014980	1	Plautus, Titus Maccius			Person		http://example.org/1306245#Agent100-12	
Plautus, Titus Maccius	n80014980	100	Plautus, Titus Maccius	n80014980	n80014980	1	Plautus, Titus Maccius			Person		http://example.org/1306245#Agent600-24	
Uberti, Maria Luisa	n83049572	100	Uberti, Maria Luisa	n83049572	n83049572	0.95	Uberti, Maria Luisa			Person		http://example.org/1306245#Agent700-25	
Poppe, Eberhard	n50023197	100	Poppe, Eberhard	n50023197	n50023197	0.9375	Poppe, Eberhard			Person		http://example.org/1306329#Agent100-11	
Dudek, Gerhard	n85288647	100	Dudek, Gerhard	n85288647	n85288647	0.9333333333	Dudek, Gerhard			Person		http://example.org/1306446#Agent100-11	
Dostoyevsky, Fyodor, 1821-1881	n79029930	100	Dostoyevsky, Fyodor, 1821-1881	n79029930	n79029930	1	Dostoyevsky, Fyodor, 1821-1881			Person		http://example.org/1306446#Agent600-21	
Moore, David S.	n84224357	100	Moore, David S				Moore, David S			Person		http://example.org/1306469#Agent100-13	
Wigmore, Barrie A.	n84090328	100	Wigmore, Barrie A	n84090328	n84090328	0.9444444444	Wigmore, Barrie A			Person		http://example.org/1306521#Agent100-14	
Forberger, Rudolf, 1910-	n82104355	100	Forberger, Rudolf, 1910-	n82104355	n82104355	0.8571428571	Forberger, Rudolf, 1910-			Person		http://example.org/1306716#Agent100-12	
Böttger, Johann Friedrich, 1682-1719	n82133701	99	Böttger, Johann Friedrich, 1682-1719	n82133701	n82133701	0.972972973	Böttger, Johann Friedrich, 1682-1719			Person		http://example.org/1306716#Agent600-22	
Staatliche Porzellan-Manufaktur Meissen	n82047152	100	Staatliche Porzellan-Manufaktur Meissen		n82047152		Staatliche Porzellan-Manufaktur Meissen	n82047152	0.9487179487	Organization		http://example.org/1306716#Agent610-23	
Grunsell, Rob	n78024485	100	Grunsell, Rob	n78024485	n78024485	1	Grunsell, Rob			Person		http://example.org/1309360#Agent100-14	
Great Britain. School Curriculum Development Committee	n85129883	100	Great Britain. School Curriculum Development Committee		n85129883		Great Britain. School Curriculum Development Committee	n85129883	1	Jurisdiction		http://example.org/1309360#Agent710-26	
Parisse, Michel	n81069007	100	Parisse, Michel	n81069007	n81069007	0.9375	Parisse, Michel			Person		http://example.org/1309720#Agent700-25	
Université de Nancy II. Institut d'études médiévales	n85164456	84	Université de Nancy II. Institut d'études médiévales		n85164456		Université de Nancy II. Institut d'études médiévales	n85164456	1	Organization		http://example.org/1309720#Agent710-26	
Centre européen de recherches sur les congrégations et ordres monastiques	n85164457	99	Centre européen de recherches sur les congrégations et ordres monastiques		n85164457		Centre européen de recherches sur les congrégations et ordres monastiques	n85164457	1	Organization		http://example.org/1309720#Agent710-27	
Schaef, Anne Wilson	n81079289	100	Schaef, Anne Wilson	n81079289	n81079289	0.95	Schaef, Anne Wilson			Person		http://example.org/1309836#Agent100-15	
Brainerd, Walter S.	n82105386	100	Brainerd, Walter S	n82105386	n82105386	0.9473684211	Brainerd, Walter S			Person		http://example.org/1309894#Agent100-13	
Goldberg, Charles H.	n78035102	100	Goldberg, Charles H	n78035102	n78035102	0.95	Goldberg, Charles H			Person		http://example.org/1309894#Agent700-24	
Gross, Jonathan L.	n82105387	100	Gross, Jonathan L	n82105387	n82105387	0.9444444444	Gross, Jonathan L			Person		http://example.org/1309894#Agent700-25	
White, D. W. R.	n89605658	100	White, D. W. R	n89605658	n89605658	0.9333333333	White, D. W. R			Person		http://example.org/1309985#Agent700-22	
New Zealand. Dept. of Scientific and Industrial Research	n80044901	95	New Zealand. Dept. of Scientific and Industrial Research		n80044901		New Zealand. Dept. of Scientific and Industrial Research	n80044901	0.9016393443	Jurisdiction		http://example.org/1309985#Agent710-23	
Jenness, Doug	n97111718	100	Jenness, Doug	n97111718	n97111718	1	Jenness, Doug			Person		http://example.org/1310571#Agent700-22	
Mandel, Ernest	n80067110	100	Mandel, Ernest	n80067110	n80067110	1	Mandel, Ernest			Person		http://example.org/1310571#Agent700-23	
Lenin, Vladimir Ilʹich, 1870-1924	n80067085	100	Lenin, Vladimir Ilʹich, 1870-1924	n80067085	n80067085	0.9428571429	Lenin, Vladimir Ilʹich, 1870-1924			Person		http://example.org/1310571#Agent700-24	
Bakun, Miguel, 1909-1963	no2007041179	100	Bakun, Miguel, 1909-1963	no2007041179	no2007041179	0.96	Bakun, Miguel, 1909-1963			Person		http://example.org/1310573#Agent600-18	
Back, S., 1937-			Back, S., 1937-				Back, S., 1937-			Person		http://example.org/1310573#Agent700-19	
Colletti, V.	n84205513	100	Colletti, V	n84205513	n84205513	0.9166666667	Colletti, V			Person		http://example.org/1310646#Agent700-26	
Stephens, S. D. G.	n84205512	100	Stephens, S. D. G	n84205512	n84205512	0.8235294118	Stephens, S. D. G			Person		http://example.org/1310646#Agent700-27	
Università di Verona	n84205517	97	Università di Verona		n84205517		Università di Verona	n84205517	1	Organization		http://example.org/1310646#Agent710-28	
International Association of Physicians in Audiology	n84205518	100	International Association of Physicians in Audiology		n84205518		International Association of Physicians in Audiology	n84205518	0.9423076923	Organization		http://example.org/1310646#Agent710-29	
International Symposium on Audiological Medicine. (2nd : 1983 : Sirmione, Italy)			International Symposium on Audiological Medicine. (2nd : 1983 : Sirmione, Italy)				International Symposium on Audiological Medicine. (2nd : 1983 : Sirmione, Italy)			Meeting		http://example.org/1310646#Agent711-30	
Vito, Gennaro F.	n85113780	100	Vito, Gennaro F	n85113780	n85113780	0.9375	Vito, Gennaro F			Person		http://example.org/1311100#Agent100-15	
Wilson, Deborah G., Ph. D.	n88293632	100	Wilson, Deborah G., Ph. D	n88293632	n88293632	0.9615384615	Wilson, Deborah G., Ph. D			Person		http://example.org/1311100#Agent700-29	
Crawshaw, Bernard			Crawshaw, Bernard				Crawshaw, Bernard			Person		http://example.org/1311197#Agent100-10	
Campbell, Marion, 1948-	n90649943	100	Campbell, Marion, 1948-	n90649943	n90649943	1	Campbell, Marion, 1948-			Person		http://example.org/1311525#Agent100-10	
Winters, Christopher, 1944-	n91029734	100	Winters, Christopher, 1944-	n91029734	n91029734	1	Winters, Christopher, 1944-			Person		http://example.org/1312002#Agent100-10	
University of Chicago. Library. Map Collections			University of Chicago. Library. Map Collections				University of Chicago. Library. Map Collections			Organization		http://example.org/1312002#Agent610-19	
University of Chicago. Library. Map Collection			University of Chicago. Library. Map Collection				University of Chicago. Library. Map Collection			Organization		http://example.org/1312002#Agent710-22	
Parkop, Kametan	n90622573	100	Parkop, Kametan	n90622573	n90622573	1	Parkop, Kametan			Person		http://example.org/1312008#Agent100-9	
University of Papua New Guinea. Michael Somare Library Map Collections			University of Papua New Guinea. Michael Somare Library Map Collections				University of Papua New Guinea. Michael Somare Library Map Collections			Organization		http://example.org/1312008#Agent610-17	
University of Papua New Guinea. Michael Somare Library Map Collection			University of Papua New Guinea. Michael Somare Library Map Collection				University of Papua New Guinea. Michael Somare Library Map Collection			Organization		http://example.org/1312008#Agent710-20	
Petrović, Veljko, 1884-1967	n85238984	98	Petrović, Veljko, 1884-1967	n85238984	n85238984	0.962962963	Petrović, Veljko, 1884-1967			Person		http://example.org/1312010#Agent600-16	
Jerković, Jovan	n82119279	96	Jerković, Jovan	n82119279	n82119279	0.9333333333	Jerković, Jovan			Person		http://example.org/1312010#Agent700-17	
Hoover, Paul, 1945-	no89003783	100	Hoover, Paul, 1945-	no89003783	no89003783	1	Hoover, Paul, 1945-			Person		http://example.org/1312549#Agent700-36	
National Institute of Handicapped Research (U.S.)	n80129353	100	National Institute of Handicapped Research (U.S.)		n80129353		National Institute of Handicapped Research (U.S.)	n80129353	1	Organization		http://example.org/1312549#Agent710-37	
Myhrer, Keith	n89614245	100	Myhrer, Keith	n89614245	n89614245	1	Myhrer, Keith			Person		http://example.org/1312750#Agent100-10	
Lyneis, Margaret M.	n81027496	100	Lyneis, Margaret M	n81027496	n81027496	0.9473684211	Lyneis, Margaret M			Person		http://example.org/1312750#Agent700-26	
Zale, Thomas F.	n89614250	100	Zale, Thomas F	n89614250	n89614250	0.9333333333	Zale, Thomas F			Person		http://example.org/1312750#Agent700-27	
Hanes, Richard Clay, 1946-	n88672212	100	Hanes, Richard Clay, 1946-	n88672212	n88672212	1	Hanes, Richard Clay, 1946-			Person		http://example.org/1312750#Agent700-28	
United States. Bureau of Land Management. Nevada State Office	n78023965	100	United States. Bureau of Land Management. Nevada State Office		n78023965		United States. Bureau of Land Management. Nevada State Office	n78023965	1	Jurisdiction		http://example.org/1312750#Agent710-29	
Pedrick, Kathryn E.	n85135084	100	Pedrick, Kathryn E	n85135084	n85135084	0.9473684211	Pedrick, Kathryn E			Person		http://example.org/1312751#Agent100-10	
United States. Bureau of Land Management. Nevada State Office	n78023965	100	United States. Bureau of Land Management. Nevada State Office		n78023965		United States. Bureau of Land Management. Nevada State Office	n78023965	1	Jurisdiction		http://example.org/1312751#Agent710-27	
Lemke, J. L. (Jay L.)	n89654075	100	Lemke, J. L. (Jay L.)	n89654075	n89654075	1	Lemke, J. L. (Jay L.)			Person		http://example.org/1312765#Agent100-11	
Deakin University. School of Education. Open Campus Program	n86833813	100	Deakin University. School of Education. Open Campus Program		n86833813		Deakin University. School of Education. Open Campus Program	n86833813	1	Organization		http://example.org/1312765#Agent710-23	
