Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Artigas, José Gervasio, 1764-1850	n50001870	98	Artigas, José Gervasio, 1764-1850	n50001870	n50001870	1	Artigas, José Gervasio, 1764-1850			Person		http://example.org/1026852#Agent600-22	
Foss, Christopher F.	n79060814	100	Foss, Christopher F	n79060814	n79060814	0.95	Foss, Christopher F			Person		http://example.org/1057479#Agent100-11	
Rice, Frances Mortimer	no97052331	100	Rice, Frances Mortimer	no97052331	no97052331	1	Rice, Frances Mortimer			Person		http://example.org/1077623#Agent100-15	
Rowland, Benjamin, 1904-1972	n50022316	100	Rowland, Benjamin, 1904-1972	n50022316	n50022316	1	Rowland, Benjamin, 1904-1972			Person		http://example.org/1077623#Agent700-25	
Mūzih-ʼi Kābul	n50058646	92	Mūzih-ʼi Kābul				Mūzih-ʼi Kābul			Organization		http://example.org/1077623#Agent710-26	
Bodrogi, Tibor	n82153980	100	Bodrogi, Tibor	n82153980	n82153980	0.9333333333	Bodrogi, Tibor			Person		http://example.org/1081276#Agent100-13	
Fry, Maxwell, 1899-1987	n50041603	100	Fry, Maxwell, 1899-1987	n50041603	n50041603	1	Fry, Maxwell, 1899-1987			Person		http://example.org/1081622#Agent100-14	
Cahill, Holger, 1887-1960	n85364133	100	Cahill, Holger, 1887-1960	n85364133	n85364133	1	Cahill, Holger, 1887-1960			Person		http://example.org/1078934#Agent100-11	
Barr, Alfred Hamilton, 1902-1981	n79134989	82	Barr, Alfred Hamilton, 1902-1981				Barr, Alfred Hamilton, 1902-1981			Person		http://example.org/1078934#Agent700-20	
General Federation of Women's Clubs	n79064569	100	General Federation of Women's Clubs		n79064569		General Federation of Women's Clubs	n79064569	1	Organization		http://example.org/1078934#Agent710-21	
American Federation of Arts	n78096867	100	American Federation of Arts		n78096867		American Federation of Arts	n78096867	0.9259259259	Organization		http://example.org/1078934#Agent710-22	
National Broadcasting Company, inc	n80050398	94	National Broadcasting Company, inc		n80050398		National Broadcasting Company, inc	n80050398	0.8529411765	Organization		http://example.org/1078934#Agent710-23	
La Follette, Suzanne, 1893-1983	n86025588	100	La Follette, Suzanne, 1893-1983	n86025588	n86025588	1	La Follette, Suzanne, 1893-1983			Person		http://example.org/1081441#Agent100-11	
Runes, Dagobert D. (Dagobert David), 1902- 	n50022110	94	Runes, Dagobert D. (Dagobert David), 1902- 	n50022110	n50022110	0.9130434783	Runes, Dagobert D. (Dagobert David), 1902- 			Person		http://example.org/1088654#Agent700-23	
Schrickel, Harry G.	n82140075	100	Schrickel, Harry G	n82140075	n82140075	0.9473684211	Schrickel, Harry G			Person		http://example.org/1088654#Agent700-24	
Redstone, Louis G.	n79108363	100	Redstone, Louis G	n79108363	n79108363	0.9444444444	Redstone, Louis G			Person		http://example.org/1084210#Agent100-12	
Mogelon, Alex	n50000383	100	Mogelon, Alex	n50000383	n50000383	1	Mogelon, Alex			Person		http://example.org/1065382#Agent100-14	
Laliberté, Norman	n80032686	97	Laliberté, Norman	n80032686	n80032686	0.9444444444	Laliberté, Norman			Person		http://example.org/1065382#Agent700-24	
University of Hull	n80002370	100	University of Hull		n80002370		University of Hull	n80002370	1	Organization		http://example.org/1080652#Agent110-11	
Easton, Malcolm	n50024423	100	Easton, Malcolm	n50024423	n50024423	1	Easton, Malcolm			Person		http://example.org/1080652#Agent700-20	
Marlborough Fine Art Ltd.	n80039695	100	Marlborough Fine Art Ltd		n80039695		Marlborough Fine Art Ltd	n80039695	0.96	Organization		http://example.org/104529#Agent110-11	
Read, Herbert Edward, Sir, 1893-1968	n79055559	80	Read, Herbert Edward, Sir, 1893-1968				Read, Herbert Edward, Sir, 1893-1968			Person		http://example.org/104529#Agent700-22	
Marlborough New London Gallery	n50065286	100	Marlborough New London Gallery		n50065286		Marlborough New London Gallery	n50065286	1	Organization		http://example.org/104529#Agent710-23	
Lucie-Smith, Edward	n79027218	100	Lucie-Smith, Edward	n79027218	n79027218	1	Lucie-Smith, Edward			Person		http://example.org/1078358#Agent100-14	
White, Patricia	n85805975	100	White, Patricia				White, Patricia			Person		http://example.org/1078358#Agent700-24	
Toynbee, J. M. C. (Jocelyn M. C.), -1985	n50014641		Toynbee, J. M. C. (Jocelyn M. C.), -1985	n50014641	n50014641	0.8292682927	Toynbee, J. M. C. (Jocelyn M. C.), -1985			Person		http://example.org/1076911#Agent100-11	
Sedlmayr, Hans, 1896-1984	n82040906	100	Sedlmayr, Hans, 1896-1984	n82040906	n82040906	1	Sedlmayr, Hans, 1896-1984			Person		http://example.org/1077840#Agent100-10	
Wachowiak, Frank	n50019528	100	Wachowiak, Frank	n50019528	n50019528	1	Wachowiak, Frank			Person		http://example.org/1078288#Agent100-12	
Hodge, David	n2010060756	100	Hodge, David				Hodge, David			Person		http://example.org/1078288#Agent700-23	
Rowland, Benjamin, 1904-1972	n50022316	100	Rowland, Benjamin, 1904-1972	n50022316	n50022316	1	Rowland, Benjamin, 1904-1972			Person		http://example.org/1081332#Agent100-10	
Winslow, Leon Loyal, 1886-	no92032946	100	Winslow, Leon Loyal, 1886-	no92032946	no92032946	1	Winslow, Leon Loyal, 1886-			Person		http://example.org/1078290#Agent100-10	
Vallance, Aymer, 1862-1943	n50046673	100	Vallance, Aymer, 1862-1943	n50046673	n50046673	1	Vallance, Aymer, 1862-1943			Person		http://example.org/1080641#Agent100-11	
Holme, Charles, 1848-1923	n79007355	100	Holme, Charles, 1848-1923	n79007355	n79007355	1	Holme, Charles, 1848-1923			Person		http://example.org/1080641#Agent700-20	
Salaman, Malcolm C. (Malcolm Charles), 1855-1940	n82208554	100	Salaman, Malcolm C. (Malcolm Charles), 1855-1940	n82208554	n82208554	1	Salaman, Malcolm C. (Malcolm Charles), 1855-1940			Person		http://example.org/1080641#Agent700-21	
Burce, Edward, 1879-			Burce, Edward, 1879-				Burce, Edward, 1879-			Person		http://example.org/1078952#Agent700-21	
Watson, Forbes, 1880-1960	n92025940	100	Watson, Forbes, 1880-1960	n92025940	n92025940	1	Watson, Forbes, 1880-1960			Person		http://example.org/1078952#Agent700-22	
United States Treatury dept. Procurement division. Section of painting and sculpture			United States Treatury dept. Procurement division. Section of painting and sculpture				United States Treatury dept. Procurement division. Section of painting and sculpture			Organization		http://example.org/1078952#Agent710-23	
Ridder, André de, 1868-1921	n84026793	98	Ridder, André de, 1868-1921	n84026793	n84026793	0.9259259259	Ridder, André de, 1868-1921			Person		http://example.org/1076804#Agent100-14	
Deonna, W. (Waldemar), 1880-1959	n91065204	100	Deonna, W. (Waldemar), 1880-1959	n91065204	n91065204	1	Deonna, W. (Waldemar), 1880-1959			Person		http://example.org/1076804#Agent700-27	
Trilling, Mabel Barbara	no2012102763	84	Trilling, Mabel Barbara				Trilling, Mabel Barbara			Person		http://example.org/1088432#Agent100-10	
Nicholas, Florence Williams, 1893-	n50004347	100	Nicholas, Florence Williams, 1893-	n50004347	n50004347	1	Nicholas, Florence Williams, 1893- 			Person		http://example.org/1088432#Agent700-21	
Andrews, Benjamin R. (Benjamin Richard), 1877-	n91068813	100	Andrews, Benjamin R. (Benjamin Richard), 1877-	n91068813	n91068813	1	Andrews, Benjamin R. (Benjamin Richard), 1877-			Person		http://example.org/1088432#Agent700-22	
Tammuz, Benjamin, 1919-1989	n81147747	100	Tammuz, Benjamin, 1919-1989	n81147747	n81147747	1	Tammuz, Benjamin, 1919-1989			Person		http://example.org/1079799#Agent100-12	
Wykes-Joyce, Max	n85810576	100	Wykes-Joyce, Max	n85810576	n85810576	1	Wykes-Joyce, Max			Person		http://example.org/1079799#Agent700-21	
Fischer, Yona	n50005285	100	Fischer, Yona	n50005285	n50005285	1	Fischer, Yona			Person		http://example.org/1079799#Agent700-22	
Sawa, Ryūken, 1911-1983	n81112324	98	Sawa, Ryūken, 1911-1983	n81112324	n81112324	0.9166666667	Sawa, Ryūken, 1911-1983			Person		http://example.org/1002866#Agent100-15	
Damaz, Paul F			Damaz, Paul F				Damaz, Paul F			Person		http://example.org/1080446#Agent100-10	
Clapp, Jane	n50041891	100	Clapp, Jane	n50041891	n50041891	1	Clapp, Jane			Person		http://example.org/1079968#Agent100-10	
Brooke, Brian, 1889-1916	nr92041587	100	Brooke, Brian, 1889-1916	nr92041587	nr92041587	1	Brooke, Brian, 1889-1916			Person		http://example.org/1077486#Agent100-11	
Amberg, George, 1901-	n50024136	100	Amberg, George, 1901-	n50024136	n50024136	1	Amberg, George, 1901-			Person		http://example.org/1087045#Agent100-11	
Halas, John	n50018591	100	Halas, John	n50018591	n50018591	1	Halas, John			Person		http://example.org/1085396#Agent100-15	
Manvell, Roger, 1909-1987	n79066062	100	Manvell, Roger, 1909-1987	n79066062	n79066062	1	Manvell, Roger, 1909-1987			Person		http://example.org/1085396#Agent700-26	
Bodrogi, Tibor	n82153980	100	Bodrogi, Tibor	n82153980	n82153980	0.9333333333	Bodrogi, Tibor			Person		http://example.org/1081300#Agent100-10	
Ricci, Corrado, 1858-1934	n81048019	100	Ricci, Corrado, 1858-1934	n81048019	n81048019	1	Ricci, Corrado, 1858-1934			Person		http://example.org/1079032#Agent100-11	
Museum of Modern Art (New York, N.Y.)	n79021281	100	Museum of Modern Art (New York, N.Y.)		n79021281		Museum of Modern Art (New York, N.Y.)	n79021281	0.9459459459	Organization		http://example.org/1077658#Agent110-10	
Baudelaire, Charles, 1821-1867	n79018694	100	Baudelaire, Charles, 1821-1867	n79018694	n79018694	0.9677419355	Baudelaire, Charles, 1821-1867			Person		http://example.org/1078363#Agent100-11	
Salon (Exhibition : Paris, France)	n50079461	100	Salon (Exhibition : Paris, France)		n50079461		Salon (Exhibition : Paris, France)	n50079461	1	Meeting		http://example.org/1078363#Agent611-19	
Mayne, Jonathan	n81110204	100	Mayne, Jonathan	n81110204	n81110204	0.9375	Mayne, Jonathan			Person		http://example.org/1078363#Agent700-22	
Arts Council of Great Britain	n80001187	100	Arts Council of Great Britain		n80001187		Arts Council of Great Britain	n80001187	0.9655172414	Organization		http://example.org/1088680#Agent110-15	
Hayward Gallery	n80004174	100	Hayward Gallery		n80004174		Hayward Gallery	n80004174	0.9375	Organization		http://example.org/1088680#Agent710-27	
Toynbee, J. M. C. (Jocelyn M. C.), -1985	n50014641		Toynbee, J. M. C. (Jocelyn M. C.), -1985	n50014641	n50014641	0.8292682927	Toynbee, J. M. C. (Jocelyn M. C.), -1985			Person		http://example.org/1076913#Agent100-11	
Fein, H. O. (H. Otto)	no97062641	100	Fein, H. O. (H. Otto)	no97062641	no97062641	1	Fein, H. O. (H. Otto)			Person		http://example.org/1076913#Agent700-21	
Society for the promotion of Roman Studies, London	n83211361		Society for the promotion of Roman Studies, London		n83211361		Society for the promotion of Roman Studies, London	n83211361	0.82	Organization		http://example.org/1076913#Agent710-22	
Baynes, Ken	n50005542	100	Baynes, Ken	n50005542	n50005542	0.9166666667	Baynes, Ken			Person		http://example.org/108507#Agent100-11	
Baynes, Kate	n81037448	100	Baynes, Kate	n81037448	n81037448	1	Baynes, Kate			Person		http://example.org/108507#Agent700-20	
Robinson, Alan, 1957-	n83164075	100	Robinson, Alan, 1957-	n89670766	n89670766	0.8571428571	Robinson, Alan, 1957-			Person		http://example.org/108507#Agent700-21	
Alexander, F. L.	no2002109251	100	Alexander, F. L				Alexander, F. L			Person		http://example.org/1081270#Agent100-12	
Lowrie, Walter, 1868-1959	n88662214	100	Lowrie, Walter, 1868-1959	n88662214	n88662214	1	Lowrie, Walter, 1868-1959			Person		http://example.org/1080193#Agent100-12	
Lowrie, Walter, 1868-1959	n88662214	100	Lowrie, Walter, 1868-1959	n88662214	n88662214	1	Lowrie, Walter, 1868-1959			Person		http://example.org/1080193#Agent700-25	
Lowrie, Walter, 1868-1959	n88662214	100	Lowrie, Walter, 1868-1959	n88662214	n88662214	1	Lowrie, Walter, 1868-1959			Person		http://example.org/109737#Agent100-11	
Mathias, Margaret E.	no2002073217	100	Mathias, Margaret E	no2002073217	no2002073217	0.95	Mathias, Margaret E			Person		http://example.org/1078219#Agent100-10	
Hubbard, Guy	no95008342	100	Hubbard, Guy	no95008342	no95008342	0.9230769231	Hubbard, Guy			Person		http://example.org/1078292#Agent100-10	
Bandi, Hans-Georg	n50017020	100	Bandi, Hans-Georg	n50017020	n50017020	1	Bandi, Hans-Georg			Person		http://example.org/1078575#Agent100-10	
Maringer, Johannes, 1902-	n80123201	100	Maringer, Johannes, 1902-	n80123201	n80123201	0.8620689655	Maringer, Johannes, 1902-			Person		http://example.org/1078575#Agent700-20	
Seaby, Allen W. (Allen William), 1867-	nr95046383	100	Seaby, Allen W. (Allen William), 1867-	nr95046383	nr95046383	1	Seaby, Allen W. (Allen William), 1867-			Person		http://example.org/1078704#Agent100-11	
Hofmann, Werner, 1928-	n50046358	88	Hofmann, Werner, 1928-	n50046358	n50046358	0.8461538462	Hofmann, Werner, 1928-			Person		http://example.org/1085294#Agent100-12	
Castañeda, Dominador, 1904-	no2005090215	98	Castañeda, Dominador, 1904-	no2005090215	no2005090215	1	Castañeda, Dominador, 1904-			Person		http://example.org/1079935#Agent100-13	
Melzi, Kay	no2008098439	100	Melzi, Kay	no2008098439	no2008098439	1	Melzi, Kay			Person		http://example.org/1078268#Agent100-12	
Boas, Belle			Boas, Belle				Boas, Belle			Person		http://example.org/1078190#Agent100-10	
Holme, C. Geoffrey (Charles Geoffrey), 1887-1954	n82130692	100	Holme, C. Geoffrey (Charles Geoffrey), 1887-1954	n82130692	n82130692	1	Holme, C. Geoffrey (Charles Geoffrey), 1887-1954			Person		http://example.org/1079267#Agent100-11	
Robb, David M. (David Metheny), 1903-1990	nr96013583	100	Robb, David M. (David Metheny), 1903-1990	nr96013583	nr96013583	1	Robb, David M. (David Metheny), 1903-1990			Person		http://example.org/1078512#Agent100-10	
Garrison, J. J. (Jesse Janes), 1901-	nr95023473	100	Garrison, J. J. (Jesse Janes), 1901-	nr95023473	nr95023473	1	Garrison, J. J. (Jesse Janes), 1901-			Person		http://example.org/1078512#Agent700-20	
Robb, David M. (David Metheny), 1903-1990	nr96013583	100	Robb, David M. (David Metheny), 1903-1990	nr96013583	nr96013583	1	Robb, David M. (David Metheny), 1903-1990			Person		http://example.org/1078509#Agent100-11	
Garrison, J. J. (Jesse Janes), 1901-	nr95023473	100	Garrison, J. J. (Jesse Janes), 1901-	nr95023473	nr95023473	1	Garrison, J. J. (Jesse Janes), 1901-			Person		http://example.org/1078509#Agent700-24	
Robb, David M. (David Metheny), 1903-1990	nr96013583	100	Robb, David M. (David Metheny), 1903-1990	nr96013583	nr96013583	1	Robb, David M. (David Metheny), 1903-1990			Person		http://example.org/1078506#Agent100-11	
Garrison, J. J. (Jesse Janes), 1901-	nr95023473	100	Garrison, J. J. (Jesse Janes), 1901-	nr95023473	nr95023473	1	Garrison, J. J. (Jesse Janes), 1901-			Person		http://example.org/1078506#Agent700-24	
Havlice, Patricia Pate	n50024639	100	Havlice, Patricia Pate	n50024639	n50024639	1	Havlice, Patricia Pate			Person		http://example.org/1079970#Agent100-12	
Wilson, Frank Avray	n50015529	100	Wilson, Frank Avray	n50015529	n50015529	1	Wilson, Frank Avray			Person		http://example.org/1076489#Agent100-10	
Brownell, Baker, 1887-1965	n50042833	100	Brownell, Baker, 1887-1965	n50042833	n50042833	1	Brownell, Baker, 1887-1965			Person		http://example.org/1080752#Agent100-10	
Sutton, Gordon	no2003041883	100	Sutton, Gordon				Sutton, Gordon			Person		http://example.org/1076687#Agent100-11	
Gauvreau, Jean-Marie, 1903-1970			Gauvreau, Jean-Marie, 1903-1970				Gauvreau, Jean-Marie, 1903-1970			Person		http://example.org/1087455#Agent100-11	
Guérie, Paul, 1883-			Guérie, Paul, 1883-				Guérie, Paul, 1883-			Person		http://example.org/1047667#Agent100-11	
Zorach, William, 1889-1966	n50015024	100	Zorach, William, 1889-1966	n50015024	n50015024	1	Zorach, William, 1889-1966			Person		http://example.org/1084472#Agent100-12	
Cirici, Alexandre, 1914-1983	n80001072	100	Cirici, Alexandre, 1914-1983	n80001072	n80001072	1	Cirici, Alexandre, 1914-1983			Person		http://example.org/1076554#Agent100-10	
Manning, Olivia	n80097887	100	Manning, Olivia	n80097887	n80097887	1	Manning, Olivia			Person		http://example.org/100467#Agent100-10	
Ruhemann, Helmut	nr97039045	100	Ruhemann, Helmut	nr97039045	nr97039045	1	Ruhemann, Helmut			Person		http://example.org/1081333#Agent100-10	
Cox, Kenyon, 1856-1919	n80022985	100	Cox, Kenyon, 1856-1919	n80022985	n80022985	1	Cox, Kenyon, 1856-1919			Person		http://example.org/1080762#Agent100-10	
Ostrovsky, Aleksandr Nikolaevich, 1823-1886	n80082539	100	Ostrovsky, Aleksandr Nikolaevich, 1823-1886	n80082539	n80082539	1	Ostrovsky, Aleksandr Nikolaevich, 1823-1886			Person		http://example.org/1005894#Agent100-12	
Lemieux, Irénée			Lemieux, Irénée				Lemieux, Irénée			Person		http://example.org/1055775#Agent100-11	
Paris (France). Châtelet	n80131909	98	Paris (France). Châtelet		n80131909		Paris (France). Châtelet	n80131909	1	Jurisdiction		http://example.org/1090365#Agent110-11	
Guiffrey, Jules, 1840-1918	nr88007391	100	Guiffrey, Jules, 1840-1918	nr88007391	nr88007391	1	Guiffrey, Jules, 1840-1918			Person		http://example.org/1090365#Agent700-21	
Richer, Paul Marie Louis Pierre, 1849-1933			Richer, Paul Marie Louis Pierre, 1849-1933				Richer, Paul Marie Louis Pierre, 1849-1933			Person		http://example.org/1084053#Agent100-13	
Wilson, Harry Robert, 1901-1968	no90001215	100	Wilson, Harry Robert, 1901-1968	no90001215	no90001215	0.96875	Wilson, Harry Robert, 1901-1968			Person		http://example.org/1075613#Agent100-15	
Alexander, Samuel, 1859-1938	n50035148	100	Alexander, Samuel, 1859-1938	n50035148	n50035148	1	Alexander, Samuel, 1859-1938			Person		http://example.org/1077387#Agent100-10	
Kavolis, Vytautas, 1930-1996	n83159928	100	Kavolis, Vytautas, 1930-1996	n83159928	n83159928	1	Kavolis, Vytautas, 1930-1996			Person		http://example.org/1076564#Agent100-13	
Hospers, John, 1918-2011	n50029638	100	Hospers, John, 1918-2011	n50029638	n50029638	1	Hospers, John, 1918-2011			Person		http://example.org/1076440#Agent100-12	
Wall, Alfred H.	n79021684	100	Wall, Alfred H	n79021684	n79021684	0.9333333333	Wall, Alfred H			Person		http://example.org/1058504#Agent100-13	
