Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Mendell, Clarence W. (Clarence Whittlesey), 1883-1970	n85237420	100	Mendell, Clarence W. (Clarence Whittlesey), 1883-1970	n85237420	n85237420	1	Mendell, Clarence W. (Clarence Whittlesey), 1883-1970			Person		http://example.org/1091444#Agent100-13	
Peck, Harry Thurston, 1856-1914	n50008758	100	Peck, Harry Thurston, 1856-1914	n50008758	n50008758	1	Peck, Harry Thurston, 1856-1914			Person		http://example.org/1089779#Agent100-10	
Janson, Tore, 1936-	n89200737	100	Janson, Tore, 1936-	n89200737	n89200737	0.8260869565	Janson, Tore, 1936-			Person		http://example.org/1091471#Agent100-10	
Wingo, E. Otha			Wingo, E. Otha				Wingo, E. Otha			Person		http://example.org/1089812#Agent100-13	
Faulhaber, Charles	n79005612	100	Faulhaber, Charles	n79005612	n79005612	0.9473684211	Faulhaber, Charles			Person		http://example.org/1094784#Agent100-13	
Witke, Charles	n84236871	100	Witke, Charles	n84236871	n84236871	0.9333333333	Witke, Charles			Person		http://example.org/1091461#Agent100-13	
Weston, Arthur Harold, 1886-			Weston, Arthur Harold, 1886-				Weston, Arthur Harold, 1886-			Person		http://example.org/1091479#Agent100-10	
Dénes, J. (József)	n90707677	92	Dénes, J. (József)	n90707677	n90707677	0.8	Dénes, J. (József)			Person		http://example.org/1054139#Agent100-11	
Keedwell, A. D.	n90707670	100	Keedwell, A. D	n90707670	n90707670	0.8571428571	Keedwell, A. D			Person		http://example.org/1054139#Agent700-21	
Cross, James E.	n83208890	100	Cross, James E				Cross, James E			Person		http://example.org/1015461#Agent100-12	
Morford, Mark P. O., 1929-	n50005810	100	Morford, Mark P. O., 1929-	n50005810	n50005810	0.8666666667	Morford, Mark P. O., 1929-			Person		http://example.org/1089773#Agent100-11	
Verdaguer, Jacint, 1845-1902	n79038461	100	Verdaguer, Jacint, 1845-1902	n79038461	n79038461	1	Verdaguer, Jacint, 1845-1902			Person		http://example.org/1095013#Agent100-10	
Junyent, Eduardo	n79040172	100	Junyent, Eduardo	n79040172	n79040172	1	Junyent, Eduardo			Person		http://example.org/1095013#Agent700-19	
Verdaguer, Jacint, 1845-1902	n79038461	100	Verdaguer, Jacint, 1845-1902	n79038461	n79038461	1	Verdaguer, Jacint, 1845-1902			Person		http://example.org/1095012#Agent100-9	
Vialar, Paul, 1898-1996	n50014222	100	Vialar, Paul, 1898-1996	n50014222	n50014222	1	Vialar, Paul, 1898-1996			Person		http://example.org/1007591#Agent100-9	
Vialar, Paul, 1898-1996	n50014222	100	Vialar, Paul, 1898-1996	n50014222	n50014222	1	Vialar, Paul, 1898-1996			Person		http://example.org/1007591#Agent700-18	
Bouchot, Henri, 1849-1906	nr91028252	100	Bouchot, Henri, 1849-1906	nr91028252	nr91028252	1	Bouchot, Henri, 1849-1906			Person		http://example.org/1079850#Agent100-11	
Bossefoeuf, F			Bossefoeuf, F				Bossefoeuf, F			Person		http://example.org/1077314#Agent100-11	
Vialar, Paul, 1898-1996	n50014222	100	Vialar, Paul, 1898-1996	n50014222	n50014222	1	Vialar, Paul, 1898-1996			Person		http://example.org/1007632#Agent100-9	
Girard, Arthur			Girard, Arthur				Girard, Arthur			Person		http://example.org/1041862#Agent100-11	
Morlaine, Jacques			Morlaine, Jacques				Morlaine, Jacques			Person		http://example.org/1084204#Agent100-10	
Eiffel Tower, Paris			Eiffel Tower, Paris				Eiffel Tower, Paris			Organization		http://example.org/1084204#Agent610-18	
Catalán, Diego, 1928-2008	n80028298	98	Catalán, Diego, 1928-2008	n80028298	n80028298	1	Catalán, Diego, 1928-2008			Person		http://example.org/1078530#Agent100-12	
Alfonso XI, King of Castile and Leon, 1311-1350	n83032236	100	Alfonso XI, King of Castile and Leon, 1311-1350	n83032236	n83032236	1	Alfonso XI, King of Castile and Leon, 1311-1350			Person		http://example.org/1078530#Agent600-21	
Núñez de Villaizán, Juan, active 14th century	no2007130239	96	Núñez de Villaizán, Juan, active 14th century	no2007130239	no2007130239	0.875	Núñez de Villaizán, Juan, active 14th century			Person		http://example.org/1078530#Agent700-23	
Ghali, Wacyf Boutros	n87106039	100	Ghali, Wacyf Boutros	n87106039	n87106039	1	Ghali, Wacyf Boutros			Person		http://example.org/1080428#Agent100-11	
Gerz-von Büren, Veronika	n83140831	98	Gerz-von Büren, Veronika	n83140831	n83140831	0.96	Gerz-von Büren, Veronika			Person		http://example.org/1077702#Agent100-10	
Gerson, Jean, 1363-1429	n79108532	100	Gerson, Jean, 1363-1429	n79108532	n79108532	0.9583333333	Gerson, Jean, 1363-1429			Person		http://example.org/1077702#Agent600-19	
Société d'ethnographie nationale et d'art populaire	n86830373	98	Société d'ethnographie nationale et d'art populaire		n86830373		Société d'ethnographie nationale et d'art populaire	n86830373	0.9245283019	Organization		http://example.org/103175#Agent110-10	
Zeami, 1363-1443	n50009758	100	Zeami, 1363-1443	n50009758	n50009758	0.9411764706	Zeami, 1363-1443			Person		http://example.org/102505#Agent100-11	
Di Benedetto, Vincenzo	n79120759	100	Di Benedetto, Vincenzo	n79120759	n79120759	0.9565217391	Di Benedetto, Vincenzo			Person		http://example.org/1090445#Agent100-10	
Euripides	n79063679	100	Euripides	n79063679	n79063679	0.8888888889	Euripides			Person		http://example.org/1090445#Agent600-18	
Delisle, Jean	n80068319	100	Delisle, Jean				Delisle, Jean			Person		http://example.org/1000452#Agent100-16	
Gallant, Christel, 1936-	n78074256	100	Gallant, Christel, 1936-	n78074256	n78074256	1	Gallant, Christel, 1936-			Person		http://example.org/1000452#Agent700-31	
Horguelin, Paul A., 1930-	n82138928	100	Horguelin, Paul A., 1930-	n82138928	n82138928	0.8620689655	Horguelin, Paul A., 1930-			Person		http://example.org/1000452#Agent700-32	
Canadian Translators and Interpreters Council	n80049365	100	Canadian Translators and Interpreters Council		n80049365		Canadian Translators and Interpreters Council	n80049365	1	Organization		http://example.org/1000452#Agent710-33	
Gamberale, Leopoldo	no2006052946	100	Gamberale, Leopoldo	no2006052946	no2006052946	1	Gamberale, Leopoldo			Person		http://example.org/1091178#Agent100-10	
Gellius, Aulus	n79142673	100	Gellius, Aulus	n79142673	n79142673	1	Gellius, Aulus			Person		http://example.org/1091178#Agent600-18	
Goffis, Cesare Federico	n85041044	100	Goffis, Cesare Federico	n85041044	n85041044	0.9583333333	Goffis, Cesare Federico			Person		http://example.org/1053549#Agent100-12	
Truchet, Jacques	n82263546	100	Truchet, Jacques	n82263546	n82263546	1	Truchet, Jacques			Person		http://example.org/106589#Agent100-11	
Novikov-Priboĭ, A. S. (Alekseĭ Silych), 1877-1944	n86127041	98	Novikov-Priboĭ, A. S. (Alekseĭ Silych), 1877-1944	n86127041	n86127041	1	Novikov-Priboĭ, A. S. (Alekseĭ Silych), 1877-1944			Person		http://example.org/1067602#Agent100-11	
Collinet, Michel, 1904-			Collinet, Michel, 1904-				Collinet, Michel, 1904-			Person		http://example.org/1036820#Agent100-10	
Bauwens, J	no2005058259	90	Bauwens, J				Bauwens, J			Person		http://example.org/10466#Agent100-12	
Corneille, Pierre, 1606-1684	n79084877	100	Corneille, Pierre, 1606-1684	n79084877	n79084877	0.9655172414	Corneille, Pierre, 1606-1684			Person		http://example.org/10466#Agent600-21	
Rachet, Guy	n83222475	100	Rachet, Guy	n83222475	n83222475	0.9166666667	Rachet, Guy			Person		http://example.org/1058315#Agent100-10	
Edwards, Ian, 1948-	n91072417	100	Edwards, Ian, 1948-	n91072417	n91072417	1	Edwards, Ian, 1948-			Person		http://example.org/1006335#Agent100-10	
Racine, Jean, 1639-1699	n79018531	100	Racine, Jean, 1639-1699	n79018531	n79018531	0.9583333333	Racine, Jean, 1639-1699			Person		http://example.org/1006335#Agent600-18	
Hallal, Jean, 1942-	nr92039209	100	Hallal, Jean, 1942-	nr92039209	nr92039209	1	Hallal, Jean, 1942-			Person		http://example.org/1063915#Agent100-9	
Fernández-Galiano, Manuel	n79112315	98	Fernández-Galiano, Manuel	n79112315	n79112315	0.92	Fernández-Galiano, Manuel			Person		http://example.org/1089610#Agent100-11	
Váczy, Péter, 1904-1994	no97008303	95	Váczy, Péter, 1904-1994	no97008303	no97008303	0.9130434783	Váczy, Péter, 1904-1994			Person		http://example.org/1005708#Agent100-10	
Colloque sur le rapport Faure, Montréal, Québec, 1973			Colloque sur le rapport Faure, Montréal, Québec, 1973				Colloque sur le rapport Faure, Montréal, Québec, 1973			Meeting		http://example.org/1078090#Agent111-10	
Institut canadien d'éducation des adultes	n83197470	99	Institut canadien d'éducation des adultes		n83197470		Institut canadien d'éducation des adultes	n83197470	1	Organization		http://example.org/1078090#Agent710-20	
Université de Montréal. Service d'éducation permanente	n79148210	97	Université de Montréal. Service d'éducation permanente		n79148210		Université de Montréal. Service d'éducation permanente	n79148210	1	Organization		http://example.org/1078090#Agent710-21	
Séminaire sur la transformation des systémes d'éducation, Montréal, Québec, 1973			Séminaire sur la transformation des systémes d'éducation, Montréal, Québec, 1973				Séminaire sur la transformation des systémes d'éducation, Montréal, Québec, 1973			Meeting		http://example.org/1078090#Agent711-22	
Visine, François	n83200737	97	Visine, François	n83200737	n83200737	0.8823529412	Visine, François			Person		http://example.org/1008389#Agent100-10	
Paris (France) École pratique des hautes études. Centre d'études économiques			Paris (France) École pratique des hautes études. Centre d'études économiques				Paris (France) École pratique des hautes études. Centre d'études économiques			Jurisdiction		http://example.org/1008389#Agent810-20	
Scheuss de Studer, Elena Fanny			Scheuss de Studer, Elena Fanny				Scheuss de Studer, Elena Fanny			Person		http://example.org/1032317#Agent100-10	
Universidad de Buenos Aires	n80013602	100	Universidad de Buenos Aires		n80013602		Universidad de Buenos Aires	n80013602	0.9642857143	Organization		http://example.org/1032317#Agent810-19	
Noël, Léon, 1888-1987	n50006991	94	Noël, Léon, 1888-1987	n50006991	n50006991	1	Noël, Léon, 1888-1987			Person		http://example.org/1013844#Agent100-12	
Verdi, Giuseppe, 1813-1901	n79038460	100	Verdi, Giuseppe, 1813-1901	n79038460	n79038460	0.962962963	Verdi, Giuseppe, 1813-1901			Person		http://example.org/1042597#Agent100-11	
Piave, Francesco Maria, 1810-1876	n79089277	100	Piave, Francesco Maria, 1810-1876				Piave, Francesco Maria, 1810-1876			Person		http://example.org/1042597#Agent700-22	
Verdi, Giuseppe, 1813-1901	n79038460	100	Verdi, Giuseppe, 1813-1901	n79038460	n79038460	0.962962963	Verdi, Giuseppe, 1813-1901			Person		http://example.org/1073878#Agent100-10	
Piave, Francesco Maria, 1810-1876	n79089277	100	Piave, Francesco Maria, 1810-1876				Piave, Francesco Maria, 1810-1876			Person		http://example.org/1073878#Agent700-19	
Lobsang Rampa, T. (Tuesday)	n50050751	100	Lobsang Rampa, T. (Tuesday)	n50050751	n50050751	1	Lobsang Rampa, T. (Tuesday)			Person		http://example.org/1010352#Agent100-10	
Fabila, Alfonso	n85031728	100	Fabila, Alfonso	n85031728	n85031728	1	Fabila, Alfonso			Person		http://example.org/1063971#Agent100-11	
Dupleix, Scipion, 1569-1661	n85294362	100	Dupleix, Scipion, 1569-1661	n85294362	n85294362	1	Dupleix, Scipion, 1569-1661			Person		http://example.org/1016555#Agent100-9	
Joran, Théodore, 1858-	no99015129	97	Joran, Théodore, 1858-	no99015129	no99015129	1	Joran, Théodore, 1858-			Person		http://example.org/1077273#Agent100-9	
Carlyle, Thomas, 1795-1881	n79022968	100	Carlyle, Thomas, 1795-1881	n79022968	n79022968	0.962962963	Carlyle, Thomas, 1795-1881			Person		http://example.org/1038212#Agent100-9	
Alberoni, Francesco	n80028166	100	Alberoni, Francesco	n80028166	n80028166	1	Alberoni, Francesco			Person		http://example.org/1050532#Agent100-10	
Partito comunista italiano	n79006465	100	Partito comunista italiano		n79006465		Partito comunista italiano	n79006465	1	Organization		http://example.org/1050532#Agent610-18	
Partito della democrazia cristiana	n79006461	100	Partito della democrazia cristiana		n79006461		Partito della democrazia cristiana	n79006461	1	Organization		http://example.org/1050532#Agent610-19	
Cornuau, Claude			Cornuau, Claude				Cornuau, Claude			Person		http://example.org/1026560#Agent700-19	
Ghiselli, Alfredo	n82248116	100	Ghiselli, Alfredo	n82248116	n82248116	1	Ghiselli, Alfredo			Person		http://example.org/1009808#Agent100-9	
Stolpe, Sven, 1905-1996	n79034490	100	Stolpe, Sven, 1905-1996	n79034490	n79034490	1	Stolpe, Sven, 1905-1996			Person		http://example.org/100824#Agent100-10	
Andrups, Jānis	n99260994	96	Andrups, Jānis	n99260994	n99260994	0.8666666667	Andrups, Jānis			Person		http://example.org/1097502#Agent100-10	
Kalve, Vitauts	n98077966	100	Kalve, Vitauts	n98077966	n98077966	1	Kalve, Vitauts			Person		http://example.org/1097502#Agent700-19	
Turkina, E. (Eiženija)	n83228319	97	Turkina, E. (Eiženija)	n83228319	n83228319	0.9130434783	Turkina, E. (Eiženija)			Person		http://example.org/1097497#Agent100-11	
Rudzīte, Marta	n85293250	96	Rudzīte, Marta	n85293250	n85293250	0.9333333333	Rudzīte, Marta			Person		http://example.org/1097501#Agent100-10	
Caubulin̦a, D			Caubulin̦a, D				Caubulin̦a, D			Person		http://example.org/1097499#Agent100-10	
Ozolin̦a, N	n82234359	89	Ozolin̦a, N				Ozolin̦a, N			Person		http://example.org/1097499#Agent700-19	
Plēsuma, A	nr95029465	94	Plēsuma, A	nr95029465	nr95029465	0.9090909091	Plēsuma, A			Person		http://example.org/1097499#Agent700-20	
Laua, A.	n85118400	100	Laua, A	n85118400	n85118400	0.875	Laua, A			Person		http://example.org/1097494#Agent100-10	
Grigulis, Arvīds	n83219993	97	Grigulis, Arvīds	n83219993	n83219993	0.8823529412	Grigulis, Arvīds			Person		http://example.org/1097503#Agent100-10	
Austrums, V			Austrums, V				Austrums, V			Person		http://example.org/1097503#Agent700-19	
Endzelīns, Jānis, 1873-1961	n84175582	96	Endzelīns, Jānis, 1873-1961	n84175582	n84175582	0.9642857143	Endzelīns, Jānis, 1873-1961			Person		http://example.org/1097492#Agent100-10	
Grīnberga, E	no00002465	95	Grīnberga, E	no00002465	no00002465	0.9230769231	Grīnberga, E			Person		http://example.org/1097495#Agent100-10	
Latvijas KP CK Partijas vēstures institūts	n83063187	98	Latvijas KP CK Partijas vēstures institūts		n83063187		Latvijas KP CK Partijas vēstures institūts	n83063187	1	Organization		http://example.org/1051649#Agent110-10	
Latvijas Komunistiskā Partija	n83144113	98	Latvijas Komunistiskā Partija		n83144113		Latvijas Komunistiskā Partija	n83144113	0.9310344828	Organization		http://example.org/1051649#Agent610-18	
Daulte, François	n50037955	97	Daulte, François	n50037955	n50037955	1	Daulte, François			Person		http://example.org/1086487#Agent100-11	
Ghez, Oscar	n2002022784	100	Ghez, Oscar	n2002022784	n2002022784	1	Ghez, Oscar			Person		http://example.org/1086487#Agent700-21	
Gribaudo, Ezio	n80098699	100	Gribaudo, Ezio	n80098699	n80098699	0.9333333333	Gribaudo, Ezio			Person		http://example.org/1086487#Agent700-22	
Petit Palais (Geneva, Switzerland)	n50062328	100	Petit Palais (Geneva, Switzerland)		n50062328		Petit Palais (Geneva, Switzerland)	n50062328	1	Organization		http://example.org/1086487#Agent710-23	
Bonel, M.	n90688381	100	Bonel, M	n90688381	n90688381	0.8888888889	Bonel, M			Person		http://example.org/1020502#Agent100-9	
Dorvigny, M., 1742?-1812	n83212206	95	Dorvigny, M., 1742?-1812				Dorvigny, M., 1742?-1812			Person		http://example.org/1020502#Agent700-18	
Duval, Georges, 1772-1853	n90691359	100	Duval, Georges, 1772-1853	n90691359	n90691359	0.9615384615	Duval, Georges, 1772-1853			Person		http://example.org/1020502#Agent700-19	
Bouchardon, Pierre, 1870-	no95057624	100	Bouchardon, Pierre, 1870-	no95057624	no95057624	1	Bouchardon, Pierre, 1870-			Person		http://example.org/1034873#Agent100-10	
Martin, Pierre, 1833			Martin, Pierre, 1833				Martin, Pierre, 1833			Person		http://example.org/1034873#Agent600-18	
Stendhal, 1783-1842	n78095494	100	Stendhal, 1783-1842	n78095494	n78095494	1	Stendhal, 1783-1842			Person		http://example.org/1034873#Agent600-19	
Varanini, Giorgio	n79039815	100	Varanini, Giorgio	n79039815	n79039815	1	Varanini, Giorgio			Person		http://example.org/1061771#Agent100-10	
Dubois, Florian			Dubois, Florian				Dubois, Florian			Person		http://example.org/1070987#Agent100-9	
Roy, Jean-Luc	n87820123	100	Roy, Jean-Luc				Roy, Jean-Luc			Person		http://example.org/1070987#Agent700-21	
Demers, Jacques, 1938-	n84146002	100	Demers, Jacques, 1938-	n84146002	n84146002	1	Demers, Jacques, 1938-			Person		http://example.org/1070987#Agent700-22	
Kundera, Milan	n80032174	100	Kundera, Milan	n80032174	n80032174	1	Kundera, Milan			Person		http://example.org/1034461#Agent100-12	
Adler, Y., 1877-	no2006086171	100	Adler, Y., 1877-	no2006086171	no2006086171	1	Adler, Y., 1877-			Person		http://example.org/1097715#Agent100-13	
Arquillière, H.-X. (Henri-Xavier), 1883-1956	no2010191781	99	Arquillière, H.-X. (Henri-Xavier), 1883-1956	no2010191781	no2010191781	1	Arquillière, H.-X. (Henri-Xavier), 1883-1956			Person		http://example.org/1038886#Agent100-10	
Augustine, Saint, Bishop of Hippo			Augustine, Saint, Bishop of Hippo				Augustine, Saint, Bishop of Hippo			Person		http://example.org/1038886#Agent600-19	
Gisser, Philip	no2010081009	100	Gisser, Philip	no2010081009	no2010081009	1	Gisser, Philip			Person		http://example.org/1047548#Agent100-11	
Burillo, Jesús			Burillo, Jesús				Burillo, Jesús			Person		http://example.org/1067533#Agent100-10	
Cuenca, Humberto	n81110601	100	Cuenca, Humberto	n81110601	n81110601	1	Cuenca, Humberto			Person		http://example.org/1058826#Agent100-10	
Salvador y Conde, José	n79043520	98	Salvador y Conde, José	n79043520	n79043520	0.9565217391	Salvador y Conde, José			Person		http://example.org/1081822#Agent100-11	
Pamplona (Spain) Universidad			Pamplona (Spain) Universidad				Pamplona (Spain) Universidad			Jurisdiction		http://example.org/1081822#Agent610-19	
