Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Great Britain. Committee on the Working of the Monetary System	n83161181	100	Great Britain. Committee on the Working of the Monetary System		n83161181		Great Britain. Committee on the Working of the Monetary System	n83161181	1	Jurisdiction		http://example.org/1017731#Agent110-11	
Epstein, Benjamin	no2009127073	100	Epstein, Benjamin				Epstein, Benjamin			Person		http://example.org/1075008#Agent100-12	
National Association of Secondary School Principals (U.S.)	n82077019	100	National Association of Secondary School Principals (U.S.)		n82077019		National Association of Secondary School Principals (U.S.)	n82077019	1	Organization		http://example.org/1075008#Agent710-22	
Casavis, James N.	n50034104	100	Casavis, James N	n50034104	n50034104	0.9411764706	Casavis, James N			Person		http://example.org/1070330#Agent100-12	
Béranger, Jean, 1903-	no2017053315	85	Béranger, Jean, 1903-				Béranger, Jean, 1903-			Person		http://example.org/1031076#Agent100-11	
Paillet, Jean-Pierre, 1943-	n84036537	100	Paillet, Jean-Pierre, 1943-	n84036537	n84036537	0.8387096774	Paillet, Jean-Pierre, 1943-			Person		http://example.org/1014607#Agent100-10	
Dugas, André, 1935-	n84036539	97	Dugas, André, 1935-	n84036539	n84036539	1	Dugas, André, 1935-			Person		http://example.org/1014607#Agent700-19	
Bourjade, Jean	n86040214	100	Bourjade, Jean	n86040214	n86040214	0.9333333333	Bourjade, Jean			Person		http://example.org/1056017#Agent100-9	
Malthus, T. R. (Thomas Robert), 1766-1834	n79021716	100	Malthus, T. R. (Thomas Robert), 1766-1834	n79021716	n79021716	0.9756097561	Malthus, T. R. (Thomas Robert), 1766-1834			Person		http://example.org/1021985#Agent100-10	
Monjean, Maurice			Monjean, Maurice				Monjean, Maurice			Person		http://example.org/1021985#Agent700-19	
Mackey, William Francis	n79095342	100	Mackey, William Francis	n79095342	n79095342	0.9583333333	Mackey, William Francis			Person		http://example.org/1009806#Agent100-10	
Walckiers, Paul, 1938- 			Walckiers, Paul, 1938- 				Walckiers, Paul, 1938- 			Person		http://example.org/1067696#Agent700-18	
Pereire, Isaac, 1806-1880	n88067867	100	Pereire, Isaac, 1806-1880	n88067867	n88067867	0.8148148148	Pereire, Isaac, 1806-1880			Person		http://example.org/1015881#Agent100-10	
Janet, Paul, 1823-1899	n87827459	100	Janet, Paul, 1823-1899	n87827459	n87827459	0.9565217391	Janet, Paul, 1823-1899			Person		http://example.org/1020810#Agent100-10	
Nitti, Francesco Saverio, 1868-1953	n79124913	100	Nitti, Francesco Saverio, 1868-1953	n79124913	n79124913	1	Nitti, Francesco Saverio, 1868-1953			Person		http://example.org/1019436#Agent100-10	
Freund, Stefan	no95028138	100	Freund, Stefan	no95028138	no95028138	0.9333333333	Freund, Stefan			Person		http://example.org/1019436#Agent700-20	
Hérissant, Louis-Théodore, 1743-1811	n84205312	97	Hérissant, Louis-Théodore, 1743-1811	n84205312	n84205312	1	Hérissant, Louis-Théodore, 1743-1811			Person		http://example.org/1016811#Agent100-9	
Gerven, W. van (Walter)	n82254710	100	Gerven, W. van (Walter)	n82254710	n82254710	1	Gerven, W. van (Walter)			Person		http://example.org/103784#Agent100-10	
Maritain, Jacques, 1882-1973	n80067092	100	Maritain, Jacques, 1882-1973	n80067092	n80067092	0.9655172414	Maritain, Jacques, 1882-1973			Person		http://example.org/1041532#Agent100-10	
Castanos, Stelios	no2009182380	100	Castanos, Stelios	no2009182380	no2009182380	1	Castanos, Stelios			Person		http://example.org/1057616#Agent100-10	
Woolf, Leonard, 1880-1969	n79058751	100	Woolf, Leonard, 1880-1969	n79058751	n79058751	1	Woolf, Leonard, 1880-1969			Person		http://example.org/1040536#Agent100-10	
Woolf, Leonard, 1880-1969	n79058751	100	Woolf, Leonard, 1880-1969	n79058751	n79058751	1	Woolf, Leonard, 1880-1969			Person		http://example.org/1040536#Agent700-20	
Taviani, Paolo Emilio	n83033474	100	Taviani, Paolo Emilio	n83033474	n83033474	0.9545454545	Taviani, Paolo Emilio			Person		http://example.org/1042222#Agent100-10	
Partito della democrazia cristiana	n79006461	100	Partito della democrazia cristiana		n79006461		Partito della democrazia cristiana	n79006461	1	Organization		http://example.org/1042222#Agent610-18	
Arcaini, Enrico	n80030829	100	Arcaini, Enrico	n80030829	n80030829	0.9375	Arcaini, Enrico			Person		http://example.org/1089490#Agent100-10	
Giussani, Carlo, 1840-1900	no2014150702	100	Giussani, Carlo, 1840-1900				Giussani, Carlo, 1840-1900			Person		http://example.org/1098771#Agent100-10	
Gubernatis, Angelo de, conte, 1840-1913	n84052818	91	Gubernatis, Angelo de, conte, 1840-1913				Gubernatis, Angelo de, conte, 1840-1913			Person		http://example.org/1098771#Agent700-19	
May, Earl Chapin, 1873-1960	no97039597	100	May, Earl Chapin, 1873-1960	no97039597	no97039597	1	May, Earl Chapin, 1873-1960			Person		http://example.org/1004203#Agent100-11	
Principio company, Principio, Md			Principio company, Principio, Md				Principio company, Principio, Md			Organization		http://example.org/1004203#Agent610-19	
Wheeling Steel Corporation	n2003076363	100	Wheeling Steel Corporation		n2003076363		Wheeling Steel Corporation	n2003076363	1	Organization		http://example.org/1004203#Agent610-20	
Genta, Jordán B.	n50018294	96	Genta, Jordán B	n50018294	n50018294	0.9375	Genta, Jordán B			Person		http://example.org/1040388#Agent100-11	
Câmara, Joaquim Mattoso	n50031525	98	Câmara, Joaquim Mattoso	n50031525	n50031525	1	Câmara, Joaquim Mattoso			Person		http://example.org/1089201#Agent100-10	
Crow, D. R. (David Richard)	n87930438	100	Crow, D. R. (David Richard)	n87930438	n87930438	0.962962963	Crow, D. R. (David Richard)			Person		http://example.org/1045333#Agent100-11	
Mueller, A. D. (Alfred Don), 1893-	no2011031448	100	Mueller, A. D. (Alfred Don), 1893-	no2011031448	no2011031448	0.9705882353	Mueller, A. D. (Alfred Don), 1893-			Person		http://example.org/1072603#Agent100-10	
McKean, Robert C.	no2007115992	100	McKean, Robert C	no2007115992	no2007115992	0.9411764706	McKean, Robert C			Person		http://example.org/1063644#Agent100-13	
McKean, Robert C.	no2007115992	100	McKean, Robert C	no2007115992	no2007115992	0.9411764706	McKean, Robert C			Person		http://example.org/1063642#Agent100-10	
Symposium on Principles and Methods of Colonial Administration, University of Bristol, 1950	no2010050277		Symposium on Principles and Methods of Colonial Administration, University of Bristol, 1950		no2010050277		Symposium on Principles and Methods of Colonial Administration, University of Bristol, 1950	no2010050277	0.8494623656	Meeting		http://example.org/1054169#Agent111-12	
MacInnes, C. M. (Charles Malcolm), 1891-	n50041994	100	MacInnes, C. M. (Charles Malcolm), 1891- 				MacInnes, C. M. (Charles Malcolm), 1891- 			Person		http://example.org/1054169#Agent700-26	
Colston Research Society	n79027108	100	Colston Research Society		n79027108		Colston Research Society	n79027108	1	Organization		http://example.org/1054169#Agent710-27	
Apresi︠a︡n, I︠U︡. D. (I︠U︡riĭ Derenikovich)	n81007964	98	Apresi͡an, I͡U. D. (I͡Uriĭ Derenikovich)	n81007964	n81007964	0.8604651163	Apresi͡an, I͡U. D. (I͡Uriĭ Derenikovich)			Person		http://example.org/1089322#Agent100-13	
Munro, William Bennett, 1875-1957	n82090890	100	Munro, William Bennett, 1875-1957	n82090890	n82090890	1	Munro, William Bennett, 1875-1957			Person		http://example.org/1052846#Agent100-11	
Lee, James Michael	n50038874	100	Lee, James Michael				Lee, James Michael			Person		http://example.org/1071309#Agent100-10	
Catholic Church	n79041716	100	Catholic Church				Catholic Church			Organization		http://example.org/1071309#Agent610-18	
Hollander, Edwin Paul, 1927-	n50033035	100	Hollander, Edwin Paul, 1927-	n50033035	n50033035	0.875	Hollander, Edwin Paul, 1927-			Person		http://example.org/1025085#Agent100-16	
Hollander, Edwin Paul, 1927-	n50033035	100	Hollander, Edwin Paul, 1927-	n50033035	n50033035	0.875	Hollander, Edwin Paul, 1927-			Person		http://example.org/102523#Agent100-10	
Welton, James, 1854-			Welton, James, 1854-				Welton, James, 1854-			Person		http://example.org/101313#Agent100-9	
Haq, Inamul	n85072192	100	Haq, Inamul				Haq, Inamul			Person		http://example.org/1040705#Agent100-10	
Fifield, F. W. (Frederick William)	n85082670	100	Fifield, F. W. (Frederick William)	n85082670	n85082670	0.9705882353	Fifield, F. W. (Frederick William)			Person		http://example.org/100542#Agent100-11	
Kealey, D. (David)	n85095090	100	Kealey, D. (David)	n85095090	n85095090	1	Kealey, D. (David)			Person		http://example.org/100542#Agent700-20	
Choubey, B. N. (Bishwa Nath), 1930-	n50058514	100	Choubey, B. N. (Bishwa Nath), 1930-	n50058514	n50058514	1	Choubey, B. N. (Bishwa Nath), 1930-			Person		http://example.org/1018013#Agent100-13	
Trythall, Gilbert, 1930-	n91039482	100	Trythall, Gilbert, 1930-	n91039482	n91039482	1	Trythall, Gilbert, 1930-			Person		http://example.org/1046235#Agent100-11	
Soper, Mabel Browning			Soper, Mabel Browning				Soper, Mabel Browning			Person		http://example.org/1084006#Agent100-10	
Snee, Thomas Joseph, 1907-			Snee, Thomas Joseph, 1907-				Snee, Thomas Joseph, 1907-			Person		http://example.org/1016349#Agent100-11	
Cusack Lawrence X., joint author			Cusack Lawrence X., joint author				Cusack Lawrence X., joint author			Person		http://example.org/1016349#Agent700-20	
Ezra, Arthur Abraham			Ezra, Arthur Abraham				Ezra, Arthur Abraham			Person		http://example.org/1046020#Agent100-11	
Ruthnaswamy, M. (Mariadas), 1885-	n89275393	100	Ruthnaswamy, M. (Mariadas), 1885-	n89275393	n89275393	1	Ruthnaswamy, M. (Mariadas), 1885-			Person		http://example.org/1054522#Agent100-10	
Blahut, Richard E.	n82094169	100	Blahut, Richard E	n82094169	n82094169	0.9444444444	Blahut, Richard E			Person		http://example.org/1001031#Agent100-12	
Willey, Nathan	no96031872	100	Willey, Nathan	no96031872	no96031872	1	Willey, Nathan			Person		http://example.org/1021652#Agent100-10	
Moir, Henry	n2012185482	91	Moir, Henry				Moir, Henry			Person		http://example.org/1021652#Agent700-21	
Mamoria, C. B.	n81040885	100	Mamoria, C. B	n81040885	n81040885	0.8461538462	Mamoria, C. B			Person		http://example.org/1010641#Agent100-11	
Joshi, Raman Lal			Joshi, Raman Lal				Joshi, Raman Lal			Person		http://example.org/1010641#Agent700-22	
Emeny, Roger			Emeny, Roger				Emeny, Roger			Person		http://example.org/1017349#Agent100-11	
Wilks, Hector Mark			Wilks, Hector Mark				Wilks, Hector Mark			Person		http://example.org/1017349#Agent700-22	
Eve, H. Brian	no2001065685	100	Eve, H. Brian	no2001065685	no2001065685	0.9285714286	Eve, H. Brian			Person		http://example.org/1017349#Agent700-23	
Barnes, Robert Johnson	n50065739	100	Barnes, Robert Johnson	n50065739	n50065739	0.9565217391	Barnes, Robert Johnson			Person		http://example.org/1013889#Agent100-14	
Institute of Supervisory Management	n50060668	100	Institute of Supervisory Management		n50060668		Institute of Supervisory Management	n50060668	1	Organization		http://example.org/1013889#Agent710-25	
Ohles, John F.	n81108625	100	Ohles, John F	n81108625	n81108625	0.9285714286	Ohles, John F			Person		http://example.org/1059715#Agent100-13	
Dearing, Vinton A. (Vinton Adams), 1920-	n82144191	100	Dearing, Vinton A. (Vinton Adams), 1920-	n82144191	n82144191	1	Dearing, Vinton A. (Vinton Adams), 1920-			Person		http://example.org/1071834#Agent100-11	
Powell, Edmund, 1826?-1864	n85273572	100	Powell, Edmund, 1826?-1864				Powell, Edmund, 1826?-1864			Person		http://example.org/108782#Agent100-9	
Odgers, W. Blake (Walter Blake)	no96004286	84	Odgers, W. Blake (Walter Blake)				Odgers, W. Blake (Walter Blake)			Person		http://example.org/108782#Agent700-19	
Fraser, Hugh, Sir, 1860-1927	n86114469	100	Fraser, Hugh, Sir, 1860-1927				Fraser, Hugh, Sir, 1860-1927			Person		http://example.org/107125#Agent100-9	
Keeble, Lewis B., 1915-	n82130549	88	Keeble, Lewis B., 1915-				Keeble, Lewis B., 1915-			Person		http://example.org/108781#Agent100-11	
Stoops, Emery	n50010823	100	Stoops, Emery	n50010823	n50010823	1	Stoops, Emery			Person		http://example.org/1061017#Agent100-11	
Wahlquist, Gunnar L.	no2005064328	100	Wahlquist, Gunnar L	no2005064328	no2005064328	0.95	Wahlquist, Gunnar L			Person		http://example.org/1061017#Agent700-20	
New York School of Drycleaning, inc			New York School of Drycleaning, inc				New York School of Drycleaning, inc			Organization		http://example.org/1045745#Agent710-17	
Whittlesey, Charles R. (Charles Raymond), 1900-	n82151550	100	Whittlesey, Charles R. (Charles Raymond), 1900-	n82151550	n82151550	0.9215686275	Whittlesey, Charles R. (Charles Raymond), 1900-			Person		http://example.org/1015533#Agent100-10	
Anderson, Vernon Ellsworth, 1908-	no2006028196	81	Anderson, Vernon Ellsworth, 1908-				Anderson, Vernon Ellsworth, 1908-			Person		http://example.org/1063517#Agent100-10	
Anderson, Vernon Ellsworth, 1908-	no2006028196	81	Anderson, Vernon Ellsworth, 1908-				Anderson, Vernon Ellsworth, 1908-			Person		http://example.org/1063520#Agent100-10	
Gruhn, William Theodore			Gruhn, William Theodore				Gruhn, William Theodore			Person		http://example.org/1063520#Agent700-20	
Risk, Thomas M. (Thomas Marion), 1885-	no98067682	100	Risk, Thomas M. (Thomas Marion), 1885-	no98067682	no98067682	1	Risk, Thomas M. (Thomas Marion), 1885-			Person		http://example.org/1063683#Agent100-11	
Heilman, Arthur W.	n50029972	100	Heilman, Arthur W	n50029972	n50029972	0.9444444444	Heilman, Arthur W			Person		http://example.org/1065388#Agent100-15	
Smith, Glenn Erle, 1905-			Smith, Glenn Erle, 1905-				Smith, Glenn Erle, 1905-			Person		http://example.org/1060703#Agent100-11	
Cohen, I. David (Isidore David), 1884-1953	no96040603	100	Cohen, I. David (Isidore David), 1884-1953	no96040603	no96040603	1	Cohen, I. David (Isidore David), 1884-1953			Person		http://example.org/1060745#Agent100-10	
Walters, R. G. (Rea Gillespie), 1888-1952	n50026450	100	Walters, R. G. (Rea Gillespie), 1888-1952	n50026450	n50026450	1	Walters, R. G. (Rea Gillespie), 1888-1952			Person		http://example.org/1008144#Agent100-10	
Nolan, Carroll Anthony, 1906-	n50006042	100	Nolan, Carroll Anthony, 1906-	n50006042	n50006042	1	Nolan, Carroll Anthony, 1906- 			Person		http://example.org/1008144#Agent700-19	
Nolan, Carroll Anthony, 1906-	n50006042	100	Nolan, Carroll Anthony, 1906-	n50006042	n50006042	1	Nolan, Carroll Anthony, 1906-			Person		http://example.org/1008146#Agent100-10	
Hayden, Carlos K.	no2004114042	100	Hayden, Carlos K	no2004114042	no2004114042	0.9411764706	Hayden, Carlos K			Person		http://example.org/1008146#Agent700-20	
Robinson, Francis Pleasant, 1906-	n81074630	100	Robinson, Francis Pleasant, 1906-	n81074630	n81074630	1	Robinson, Francis Pleasant, 1906-			Person		http://example.org/1060696#Agent100-11	
Anderson, Vernon Ellsworth, 1908-	no2006028196	81	Anderson, Vernon Ellsworth, 1908-				Anderson, Vernon Ellsworth, 1908-			Person		http://example.org/1063210#Agent100-10	
Hylton, Delmer P			Hylton, Delmer P				Hylton, Delmer P			Person		http://example.org/1015008#Agent100-10	
Hayat, M. A., 1936-			Hayat, M. A., 1936-				Hayat, M. A., 1936-			Person		http://example.org/1029388#Agent100-12	
Myers, George Edmund, 1871-	no99040544	84	Myers, George Edmund, 1871-				Myers, George Edmund, 1871-			Person		http://example.org/1060769#Agent100-10	
Pearson, Norman	n90637936	100	Pearson, Norman				Pearson, Norman			Person		http://example.org/101815#Agent100-10	
Seiler, Robert E.	n86830194	100	Seiler, Robert E	n86830194	n86830194	0.9411764706	Seiler, Robert E			Person		http://example.org/1016112#Agent100-10	
Finney, H. A. (Harry Anson), 1886-1966	n79106750	100	Finney, H. A. (Harry Anson), 1886-1966	n79106750	n79106750	1	Finney, H. A. (Harry Anson), 1886-1966			Person		http://example.org/1014949#Agent100-12	
Miller, Herbert E., 1914-2012	n79103613	100	Miller, Herbert E., 1914-2012	n79103613	n79103613	1	Miller, Herbert E., 1914-2012			Person		http://example.org/1014949#Agent700-24	
Finney, H. A. (Harry Anson), 1886-1966	n79106750	100	Finney, H. A. (Harry Anson), 1886-1966	n79106750	n79106750	1	Finney, H. A. (Harry Anson), 1886-1966			Person		http://example.org/1018458#Agent100-10	
Kester, Roy Bernard, 1882-	n87856535	88	Kester, Roy Bernard, 1882-				Kester, Roy Bernard, 1882-			Person		http://example.org/1018464#Agent100-10	
Wixon, Rufus, 1911-	no99037104	100	Wixon, Rufus, 1911-	no99037104	no99037104	0.8260869565	Wixon, Rufus, 1911-			Person		http://example.org/1013405#Agent100-11	
Cox, Robert G.	n80138737	100	Cox, Robert G	n80138737	n80138737	0.9285714286	Cox, Robert G			Person		http://example.org/1013405#Agent700-21	
Husband, George R			Husband, George R				Husband, George R			Person		http://example.org/1015007#Agent100-9	
Morgan, James E., 1926-	n81040825	100	Morgan, James E., 1926-	n81040825	n81040825	1	Morgan, James E., 1926-			Person		http://example.org/1039012#Agent100-11	
Nixon, H. K., 1895-1963	no2013051910	100	Nixon, H. K., 1895-1963	no2013051910	no2013051910	1	Nixon, H. K., 1895-1963			Person		http://example.org/1014708#Agent100-10	
Committee on Advertising			Committee on Advertising				Committee on Advertising			Organization		http://example.org/1014591#Agent110-10	
Bopp, William J.	n79125902	100	Bopp, William J	n79125902	n79125902	0.9375	Bopp, William J			Person		http://example.org/1037346#Agent100-13	
Schultz, Donald O., 1939-	n79036920	100	Schultz, Donald O., 1939-	n79036920	n79036920	1	Schultz, Donald O., 1939- 			Person		http://example.org/1037346#Agent700-25	
Draper, Edgar Marian	no98092064	88	Draper, Edgar Marian				Draper, Edgar Marian			Person		http://example.org/1063560#Agent100-11	
Roberts, Alexander Crippen, 1878- 			Roberts, Alexander Crippen, 1878- 				Roberts, Alexander Crippen, 1878- 			Person		http://example.org/1063560#Agent700-21	
Collins, Vincent J. (Vincent Joseph), 1914-	n89225691	100	Collins, Vincent J. (Vincent Joseph), 1914-	n89225691	n89225691	1	Collins, Vincent J. (Vincent Joseph), 1914-			Person		http://example.org/104923#Agent100-11	
