Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Williams, William Carlos, 1883-1963	n79060075	100	Williams, William Carlos, 1883-1963	n79060075	n79060075	0.9722222222	Williams, William Carlos, 1883-1963			Person		http://example.org/1069436#Agent600-22	
Williams, William Carlos, 1883-1963	n79060075	100	Williams, William Carlos, 1883-1963	n79060075	n79060075	0.9722222222	Williams, William Carlos, 1883-1963			Person		http://example.org/1069436#Agent600-23	
Loewinsohn, Ron	n50039526	100	Loewinsohn, Ron	n50039526	n50039526	1	Loewinsohn, Ron			Person		http://example.org/1069436#Agent700-24	
Porter, Maurice M.	no93025492	100	Porter, Maurice M	no93025492	no93025492	0.9444444444	Porter, Maurice M			Person		http://example.org/1075445#Agent100-12	
Goodman, Frances Schaill	nr96029046	100	Goodman, Frances Schaill	nr96029046	nr96029046	1	Goodman, Frances Schaill			Person		http://example.org/107975#Agent100-13	
St. Clair, Leonard	n78090824	100	St. Clair, Leonard	n78090824	n78090824	1	St. Clair, Leonard			Person		http://example.org/1037048#Agent100-11	
Blau, Joshua, 1919-	n81108626	100	Blau, Joshua, 1919-	n81108626	n81108626	0.8260869565	Blau, Joshua, 1919-			Person		http://example.org/1097691#Agent100-10	
Gold, Gerald L. (Gerald Louis), 1945-			Gold, Gerald L. (Gerald Louis), 1945-				Gold, Gerald L. (Gerald Louis), 1945-			Person		http://example.org/1020130#Agent100-11	
Clareson, Thomas D.	n79109343	100	Clareson, Thomas D	n79109343	n79109343	0.9473684211	Clareson, Thomas D			Person		http://example.org/1059565#Agent100-11	
Cory, Mark Ensign			Cory, Mark Ensign				Cory, Mark Ensign			Person		http://example.org/1015924#Agent100-12	
Mellquist, Jerome	nr94035121	100	Mellquist, Jerome	nr94035121	nr94035121	0.8823529412	Mellquist, Jerome			Person		http://example.org/1077912#Agent100-12	
Nettels, Curtis P. (Curtis Putnam)	n88210080	100	Nettels, Curtis P. (Curtis Putnam)	n88210080	n88210080	1	Nettels, Curtis P. (Curtis Putnam)			Person		http://example.org/1021991#Agent100-12	
Morris, Morris David	n83060432	100	Morris, Morris David				Morris, Morris David			Person		http://example.org/1001676#Agent100-11	
Conacher, J. B.	n50030041	100	Conacher, J. B	n50030041	n50030041	0.9333333333	Conacher, J. B			Person		http://example.org/1047362#Agent100-13	
Great Britain. Parliament	n79017964	100	Great Britain. Parliament		n79017964		Great Britain. Parliament	n79017964	1	Jurisdiction		http://example.org/1047362#Agent610-23	
Winslow, Robert Wallace, 1940-	n50015330	100	Winslow, Robert Wallace, 1940- 	n50015330	n50015330	0.8823529412	Winslow, Robert Wallace, 1940- 			Person		http://example.org/1026068#Agent100-20	
Brown, Clifford D.	n95039617	100	Brown, Clifford D	n95039617	n95039617	0.9444444444	Brown, Clifford D			Person		http://example.org/1013515#Agent100-12	
Pfeiffer, John E., 1915-	n50010261	100	Pfeiffer, John E., 1915-	n50010261	n50010261	1	Pfeiffer, John E., 1915-			Person		http://example.org/1060599#Agent100-13	
Eichner, Alfred S.	n79107843	100	Eichner, Alfred S	n79107843	n79107843	0.9444444444	Eichner, Alfred S			Person		http://example.org/1001947#Agent100-12	
Simmons, Alan B. (Alan Burtham), 1941-	n86142123	100	Simmons, Alan B. (Alan Burtham), 1941-	n86142123	n86142123	1	Simmons, Alan B. (Alan Burtham), 1941-			Person		http://example.org/1044834#Agent100-12	
Schubert, Florence Marguerite, 1923-			Schubert, Florence Marguerite, 1923-				Schubert, Florence Marguerite, 1923-			Person		http://example.org/1012870#Agent100-9	
Van Deventer, David E.	n96104023	100	Van Deventer, David E	n96104023	n96104023	0.9545454545	Van Deventer, David E			Person		http://example.org/108298#Agent100-13	
Warriner, Charles K., 1920-	n82243609	100	Warriner, Charles K., 1920-	n82243609	n82243609	1	Warriner, Charles K., 1920-			Person		http://example.org/1023122#Agent100-15	
Rodríguez O., Jaime E., 1940-	n80006214	98	Rodríguez O., Jaime E., 1940-	n80006214	n80006214	1	Rodríguez O., Jaime E., 1940-			Person		http://example.org/103588#Agent100-13	
Veysey, Laurence R.	n79038426	100	Veysey, Laurence R	n79038426	n79038426	0.9473684211	Veysey, Laurence R			Person		http://example.org/1056070#Agent100-16	
Beer, John Joseph, 1927-	n80146768	100	Beer, John Joseph, 1927-	n80146768	n80146768	1	Beer, John Joseph, 1927-			Person		http://example.org/1006411#Agent100-10	
Van Niel, Robert	n90697677	100	Van Niel, Robert	n90697677	n90697677	1	Van Niel, Robert			Person		http://example.org/1026673#Agent100-11	
Sperling, Jo Ann			Sperling, Jo Ann				Sperling, Jo Ann			Person		http://example.org/1014529#Agent100-12	
Bendick, Jeanne	n79055689	100	Bendick, Jeanne	n79055689	n79055689	1	Bendick, Jeanne			Person		http://example.org/1034580#Agent100-11	
Warner, W. Lloyd (William Lloyd), 1898-1970	n79090102	100	Warner, W. Lloyd (William Lloyd), 1898-1970	n79090102	n79090102	1	Warner, W. Lloyd (William Lloyd), 1898-1970			Person		http://example.org/1026304#Agent100-15	
Unwalla, Darab B.	nr91042283	100	Unwalla, Darab B	nr91042283	nr91042283	0.9411764706	Unwalla, Darab B			Person		http://example.org/1026304#Agent700-25	
Trimm, John H			Trimm, John H				Trimm, John H			Person		http://example.org/1026304#Agent700-26	
Collins, June M.	no00048385	100	Collins, June M	no00048385	no00048385	0.9375	Collins, June M			Person		http://example.org/1026304#Agent700-27	
Messer, Thomas M.	n50036936	100	Messer, Thomas M	n50036936	n50036936	0.9411764706	Messer, Thomas M			Person		http://example.org/1085098#Agent100-13	
Capa, Cornell	n79072919	100	Capa, Cornell	n79072919	n79072919	1	Capa, Cornell			Person		http://example.org/1085098#Agent700-25	
Cornell University	n79021621	100	Cornell University				Cornell University			Organization		http://example.org/1085098#Agent710-26	
Solomon R. Guggenheim Museum	n79065486	100	Solomon R. Guggenheim Museum		n79065486		Solomon R. Guggenheim Museum	n79065486	0.9655172414	Organization		http://example.org/1085098#Agent710-27	
Alexander, William Marvin, 1912-			Alexander, William Marvin, 1912-				Alexander, William Marvin, 1912-			Person		http://example.org/1066328#Agent700-23	
Walker, Deward E.	n79117875	100	Walker, Deward E	n79117875	n79117875	0.9411764706	Walker, Deward E			Person		http://example.org/1059951#Agent100-11	
Olumbummo, A.	n87828613	100	Olumbummo, A	n87828613	n87828613	0.9230769231	Olumbummo, A			Person		http://example.org/1067462#Agent100-11	
Ibadan (Nigeria) University College			Ibadan (Nigeria) University College				Ibadan (Nigeria) University College			Jurisdiction		http://example.org/1067462#Agent610-19	
Ferguson, John, 1921-1989	n79117240	100	Ferguson, John, 1921-1989	n79117240	n79117240	1	Ferguson, John, 1921-1989			Person		http://example.org/1067462#Agent700-21	
Ratterman, P. H			Ratterman, P. H				Ratterman, P. H			Person		http://example.org/1071319#Agent100-13	
Greer, Scott A.	n50030078	100	Greer, Scott A	n50030078	n50030078	0.9333333333	Greer, Scott A			Person		http://example.org/105475#Agent100-15	
Tugwell, Rexford G. (Rexford Guy), 1891-1979	n50013875	100	Tugwell, Rexford G. (Rexford Guy), 1891-1979	n50013875	n50013875	1	Tugwell, Rexford G. (Rexford Guy), 1891-1979			Person		http://example.org/1006806#Agent100-15	
Davis, Lanny J.	n84027456	100	Davis, Lanny J	n84027456	n84027456	0.9333333333	Davis, Lanny J			Person		http://example.org/1064822#Agent100-13	
Democratic Party (U.S.)	n79054058	100	Democratic Party (U.S.)				Democratic Party (U.S.)			Organization		http://example.org/1064822#Agent610-21	
Shuster, Albert Henry	n50022921	100	Shuster, Albert Henry	n50022921	n50022921	0.9545454545	Shuster, Albert Henry			Person		http://example.org/1063393#Agent100-12	
Ploghoft, Milton E.	n50020141	100	Ploghoft, Milton E	n50020141	n50020141	0.9473684211	Ploghoft, Milton E			Person		http://example.org/1063393#Agent700-23	
Singer, Marshall R.	n85352613	100	Singer, Marshall R	n85352613	n85352613	0.9473684211	Singer, Marshall R			Person		http://example.org/1028070#Agent100-11	
McMahon, Ernest Edward			McMahon, Ernest Edward				McMahon, Ernest Edward			Person		http://example.org/1071798#Agent100-10	
Spears, Harold, 1902-	nr96035576	100	Spears, Harold, 1902-	nr96035576	nr96035576	1	Spears, Harold, 1902-			Person		http://example.org/1064786#Agent100-11	
Hanslowe, Kurt L.	n50017764	100	Hanslowe, Kurt L	n50017764	n50017764	0.9411764706	Hanslowe, Kurt L			Person		http://example.org/105285#Agent100-11	
Mikesell, Raymond Frech			Mikesell, Raymond Frech				Mikesell, Raymond Frech			Person		http://example.org/1019611#Agent100-10	
Cape, William H.	n50030866	100	Cape, William H	n50030866	n50030866	0.9375	Cape, William H			Person		http://example.org/1052027#Agent100-11	
Phillips, Kevin P	nb99093152	93	Phillips, Kevin P				Phillips, Kevin P			Person		http://example.org/1045924#Agent100-17	
Republican Party (U.S. : 1854- )	n80067040	100	Republican Party (U.S. : 1854- )				Republican Party (U.S. : 1854- )			Organization		http://example.org/1045924#Agent610-25	
Developing Institutions Seminar, Boise State College			Developing Institutions Seminar, Boise State College				Developing Institutions Seminar, Boise State College			Meeting		http://example.org/1066715#Agent111-11	
Barnes, John B., 1924-2013	no2014040827	100	Barnes, John B., 1924-2013	no2014040827	no2014040827	1	Barnes, John B., 1924-2013			Person		http://example.org/1066715#Agent700-23	
Reed, Gerald R			Reed, Gerald R				Reed, Gerald R			Person		http://example.org/1066715#Agent700-24	
Boise State College	n79047613	100	Boise State College				Boise State College			Organization		http://example.org/1066715#Agent810-25	
Levien, Roger Eli	n50049999	100	Levien, Roger Eli	n50049999	n50049999	1	Levien, Roger Eli			Person		http://example.org/1059846#Agent100-13	
Carnegie Commission on Higher Education	n80044774	100	Carnegie Commission on Higher Education		n80044774		Carnegie Commission on Higher Education	n80044774	0.975	Organization		http://example.org/1059846#Agent710-25	
Stuart, Martha			Stuart, Martha				Stuart, Martha			Person		http://example.org/1030054#Agent700-21	
Liu, William Thomas, 1930-2008	n50052788	100	Liu, William Thomas, 1930-2008	n50052788	n50052788	1	Liu, William Thomas, 1930-2008			Person		http://example.org/1030054#Agent700-22	
University of Notre Dame	n79022791	100	University of Notre Dame		n79022791		University of Notre Dame	n79022791	0.96	Organization		http://example.org/1030054#Agent710-23	
Faas, Larry A.	n80158787	100	Faas, Larry A	n80158787	n80158787	0.9285714286	Faas, Larry A			Person		http://example.org/1071566#Agent100-14	
Hewett, Frank M.	n79123958	100	Hewett, Frank M	n79123958	n79123958	0.9375	Hewett, Frank M			Person		http://example.org/1072366#Agent100-17	
Balthazar, Earl Edward, 1918-	n79125900	100	Balthazar, Earl Edward, 1918-	n79125900	n79125900	1	Balthazar, Earl Edward, 1918-			Person		http://example.org/1030523#Agent100-17	
Stevens, Harvey A.	no2011048722	100	Stevens, Harvey A	no2011048722	no2011048722	0.9444444444	Stevens, Harvey A			Person		http://example.org/1030523#Agent700-28	
Rhodes, William C., 1918-	n50044856	100	Rhodes, William C., 1918-	n50044856	n50044856	1	Rhodes, William C., 1918-			Person		http://example.org/1024431#Agent100-10	
Parker, Rolland S.	n50050341	100	Parker, Rolland S	n50050341	n50050341	0.9444444444	Parker, Rolland S			Person		http://example.org/1025861#Agent700-23	
Brooklyn Psychological Association	no99001114	100	Brooklyn Psychological Association		no99001114		Brooklyn Psychological Association	no99001114	1	Organization		http://example.org/1025861#Agent710-24	
Sartre, Jean-Paul, 1905-1980	n79106134	100	Sartre, Jean-Paul, 1905-1980	n79106134	n79106134	0.9655172414	Sartre, Jean-Paul, 1905-1980			Person		http://example.org/1042302#Agent100-15	
Andersen, H. C. (Hans Christian), 1805-1875	n79022941	100	Andersen, H. C. (Hans Christian), 1805-1875	n79022941	n79022941	1	Andersen, H. C. (Hans Christian), 1805-1875			Person		http://example.org/1002739#Agent100-15	
Duntze, Dorothée	n82112697	97	Duntze, Dorothée	n82112697	n82112697	1	Duntze, Dorothée			Person		http://example.org/1002739#Agent700-28	
Bell, Anthea	n80004275	100	Bell, Anthea				Bell, Anthea			Person		http://example.org/1002739#Agent700-29	
Amery, L. S. (Leopold Stennett), 1873-1955	n80159802	100	Amery, L. S. (Leopold Stennett), 1873-1955	n80159802	n80159802	1	Amery, L. S. (Leopold Stennett), 1873-1955			Person		http://example.org/1054232#Agent100-11	
Carnegie, Andrew, 1835-1919	n50032468	100	Carnegie, Andrew, 1835-1919	n50032468	n50032468	0.9642857143	Carnegie, Andrew, 1835-1919			Person		http://example.org/1010596#Agent100-11	
Perlo, Victor	n50009704	100	Perlo, Victor	n50009704	n50009704	1	Perlo, Victor			Person		http://example.org/1016431#Agent100-11	
Neumeyer, Fredrik, 1905-	no91011015	100	Neumeyer, Fredrik, 1905-	no91011015	no91011015	1	Neumeyer, Fredrik, 1905-			Person		http://example.org/1012394#Agent100-14	
Clegg, Hugh Armstrong	n50040951	100	Clegg, Hugh Armstrong	n50040951	n50040951	1	Clegg, Hugh Armstrong			Person		http://example.org/1000201#Agent100-9	
Sykes, Edward I.	n50016805	100	Sykes, Edward I	n50016805	n50016805	0.9375	Sykes, Edward I			Person		http://example.org/1055193#Agent100-12	
APEX Charitable Trust	nb2015017351	100	Apex Charitable Trust		nb2015017351		Apex Charitable Trust	nb2015017351	1	Organization		http://example.org/1028727#Agent110-13	
Mattern, Johannes, 1882-	n88001753	100	Mattern, Johannes, 1882-	n88001753	n88001753	1	Mattern, Johannes, 1882-			Person		http://example.org/1055514#Agent100-10	
Barrett, William E. (William Edmund), 1900-1986	n50020439	100	Barrett, William E. (William Edmund), 1900-1986	n50020439	n50020439	1	Barrett, William E. (William Edmund), 1900-1986			Person		http://example.org/1078900#Agent100-11	
Cosgrove, Maynard G			Cosgrove, Maynard G				Cosgrove, Maynard G			Person		http://example.org/1006654#Agent100-12	
Melville, Herman, 1819-1891	n79006936	100	Melville, Herman, 1819-1891	n79006936	n79006936	0.9642857143	Melville, Herman, 1819-1891			Person		http://example.org/1063111#Agent100-11	
Von Hagen, Victor Wolfgang, 1908-1985	n80019587	100	Von Hagen, Victor Wolfgang, 1908-1985	n80019587	n80019587	0.9736842105	Von Hagen, Victor Wolfgang, 1908-1985			Person		http://example.org/1063111#Agent700-22	
Dean, Mallette, 1907-1975	n81098946	100	Dean, Mallette, 1907-1975	n81098946	n81098946	1	Dean, Mallette, 1907-1975			Person		http://example.org/1063111#Agent700-23	
Maliver, Bruce L.	no2002091935	100	Maliver, Bruce L	no2002091935	no2002091935	0.9411764706	Maliver, Bruce L			Person		http://example.org/1022957#Agent100-14	
Watson, Foster, 1860-1929	n50021878	100	Watson, Foster, 1860-1929	n50021878	n50021878	1	Watson, Foster, 1860-1929			Person		http://example.org/1059181#Agent100-11	
Hopke, William E.	n79046000	100	Hopke, William E	n79046000	n79046000	0.9411764706	Hopke, William E			Person		http://example.org/1011270#Agent700-23	
Gruenberg, Sidonie Matsner, 1881-1974	n50081109	100	Gruenberg, Sidonie Matsner, 1881-1974	n50081109	n50081109	1	Gruenberg, Sidonie Matsner, 1881-1974			Person		http://example.org/1029048#Agent700-21	
Gruenberg, Sidonie Matsner, 1881-1974	n50081109	100	Gruenberg, Sidonie Matsner, 1881-1974	n50081109	n50081109	1	Gruenberg, Sidonie Matsner, 1881-1974			Person		http://example.org/1029050#Agent700-19	
Schmitz, Hermann, 1882-	n82091962	100	Schmitz, Hermann, 1882-				Schmitz, Hermann, 1882-			Person		http://example.org/1087614#Agent100-12	
Aronson, Joseph, 1898-1976	nr88002480	100	Aronson, Joseph, 1898-1976	nr88002480	nr88002480	1	Aronson, Joseph, 1898-1976			Person		http://example.org/1087603#Agent100-12	
Hollister, Paul M., 1918-	n50072228	100	Hollister, Paul M., 1918-	n50072228	n50072228	1	Hollister, Paul M., 1918-			Person		http://example.org/1088516#Agent100-11	
Payne, Jack W.	no2006050964	100	Payne, Jack W	no2006050964	no2006050964	0.9285714286	Payne, Jack W			Person		http://example.org/1008869#Agent100-12	
Calvert, Robert, 1889-1969	n88002878	100	Calvert, Robert, 1889-1969	n88002878	n88002878	1	Calvert, Robert, 1889-1969			Person		http://example.org/1047906#Agent100-12	
Besançon, Robert M. (Robert Martin)	n84032568	98	Besançon, Robert M. (Robert Martin)	n84032568	n84032568	1	Besançon, Robert M. (Robert Martin)			Person		http://example.org/1029151#Agent100-13	
Tuck, Donald H. (Donald Henry)	n83130337	100	Tuck, Donald H. (Donald Henry)	n83130337	n83130337	1	Tuck, Donald H. (Donald Henry)			Person		http://example.org/1025599#Agent100-13	
Fairbridge, Rhodes W. (Rhodes Whitmore), 1914-2006	n79017031	100	Fairbridge, Rhodes W. (Rhodes Whitmore), 1914-2006	n79017031	n79017031	1	Fairbridge, Rhodes W. (Rhodes Whitmore), 1914-2006			Person		http://example.org/100#Agent700-32	
Finkl, Charles W., 1941-	n78095989	100	Finkl, Charles W., 1941-	n78095989	n78095989	0.8571428571	Finkl, Charles W., 1941-			Person		http://example.org/100#Agent700-33	
